@relation 'output-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R1-3,5,7-10,13,15-19'

@attribute Rainfall numeric
@attribute Sunshine numeric
@attribute Humidity3pm numeric
@attribute Pressure9am numeric
@attribute Cloud3pm numeric
@attribute RainTomorrow {No,Yes}

@data
6.8,5.3,54,1022,6,No
13.6,7,74,1013.1,6,Yes
0,0,51,1023.6,8,No
0,9.6,51,1022,1,No
0,0,93,1013.1,8,Yes
0.8,6.3,45,1020.1,3,Yes
0,11.5,52,1019.6,1,No
0,12.8,12,1009.8,2,No
0,8.6,65,1020.9,4,No
2.2,3.5,56,1011.7,7,Yes
0,11.5,11,1014.8,2,No
0,8.1,57,1012.9,1,No
0,9.4,24,1020.3,7,No
0.2,8.7,84,1008.9,8,Yes
0,9.1,34,1033,1,No
0.4,5.5,68,1009.7,7,No
0,4.9,71,1020.9,6,No
0,4.2,69,1025.2,6,No
0,11.5,37,1022.1,2,No
0.2,4.2,56,1022,7,No
0,12.6,66,1003.9,4,No
0.4,8,50,1018.6,3,Yes
0,3,47,1010.9,8,Yes
0,7.9,52,1013.9,4,No
0,8.4,41,1020.8,4,Yes
0.2,0.7,68,1013.2,8,No
0,10.7,44,1035,1,No
0,9.5,55,1019.9,1,Yes
12.2,2.5,86,999.3,8,Yes
0,7.6,36,1027.5,7,No
0,9.9,42,1018.4,1,No
0,3.4,49,1020.9,7,Yes
38.2,6.3,53,1012.1,6,No
0.2,2.1,89,1012.1,6,Yes
0.8,12.8,52,1017.9,1,No
0.6,7.1,53,1014.9,1,No
0,12.6,30,1013.3,1,No
0,10.4,29,1029.9,0,No
1.2,7.5,67,1017.2,4,Yes
0.4,7.1,56,1015,7,No
0,10.6,72,1019,1,No
0,12.2,30,1016.8,0,No
0,12.3,36,1012.3,1,No
0.2,8.1,48,1019.1,4,No
0.4,8.3,53,1021.1,6,No
0,0.1,82,1014.9,7,Yes
0,8.4,48,1033.7,1,No
0,9.5,42,1019.3,6,No
0,4.5,46,1009.9,6,No
0,6.9,60,1028.2,6,No
0,10.5,42,1017,3,No
10.4,5.5,54,1008.9,7,No
0,10.5,18,1014.7,3,No
0,7.6,77,1014.3,6,No
0,9.4,34,1024,7,No
0.2,0.3,47,1012.5,8,No
12,0,78,1023.6,7,Yes
0,11.3,42,1019.3,0,No
0,9.8,45,1022.3,1,No
0,8.1,46,1013.5,4,No
0,13.3,27,1015.1,1,No
0.2,9.2,58,1018.4,3,Yes
0.4,9,69,1019.8,8,No
0,10.8,26,1012.6,5,No
2.8,2.3,80,1014.9,8,Yes
0,8.8,56,1015.1,1,No
0,3,63,1029.8,7,No
0.2,6.8,65,1024.4,8,No
0,9.8,58,1013.1,6,Yes
0,8.2,49,1025.1,8,No
1.2,2.5,78,1013.3,7,Yes
0,11.8,7,1016.5,5,No
1.4,6.3,35,1007.9,7,No
0,2,24,1007.2,8,No
2.8,5,62,1033.7,1,No
0.6,7.1,53,1027.7,7,Yes
0,11.9,15,1012.5,1,No
0.2,4.1,66,1017.2,7,No
0,0.1,33,1022.3,8,No
0,10.7,63,1019.2,2,No
10.4,9.2,49,1017.9,6,No
0,11,20,1018.4,0,No
0,9.9,37,1019.5,3,Yes
4.2,6.4,43,1012.8,7,Yes
0,1.2,57,1014.8,7,No
0,10,35,1029.9,2,No
0,6.7,33,1013,5,Yes
0.8,8.9,46,1023.5,7,No
0,11.8,30,1017.2,1,No
0,5.1,63,1016.2,7,No
0,12.8,14,1016.1,1,No
0.2,6,52,1018.6,7,Yes
0,11.5,37,1029.7,1,No
4.8,5.2,59,1008.3,7,No
0,5.4,58,1025.6,8,No
0,8.9,39,1022.9,0,No
0.8,6.3,73,1025.7,2,No
0,10.5,53,1017.1,3,No
0,10.7,66,1014.2,1,No
0,7.2,30,1019,1,No
0,10,56,1021.4,5,No
1,11.8,46,1015.3,1,Yes
0,12.1,22,1004.5,4,No
0,7,29,1025.8,3,No
0,10.9,82,1011.4,1,No
0,8.7,45,1031.1,4,No
0,7.1,16,1010.3,4,Yes
0,8.4,71,1012.2,1,No
0,11.2,10,1011.2,0,No
0,6.2,18,1019.8,5,No
0.8,11.2,79,1010.1,5,No
0,11.1,30,1020,2,No
0,8.7,46,1025.5,1,No
0,10,34,1012,1,No
0,11.1,53,1022.7,1,No
0,12.2,53,1015.3,1,Yes
0,3.2,31,1008.8,7,No
0,9.5,24,1020.6,0,No
0,10,25,1027.1,3,No
22.4,0,92,1020.9,8,Yes
2.2,2.4,68,1016.9,8,No
0,8.4,44,1022.7,3,No
0.8,7,37,1017.2,6,Yes
7.8,9,42,1018.6,4,No
0,6.3,32,1022.7,6,No
0,11,25,1021.6,2,No
3,12.1,44,1023.7,0,No
0,10.7,58,1019.6,4,No
0,9,68,1012.6,6,No
1,6.2,84,1014.2,6,Yes
0,8.7,42,1016.3,0,No
0.4,12.7,37,1017.5,4,No
10.2,1.1,74,1002.3,8,Yes
0,5.4,61,1001.9,5,Yes
0,10.8,46,1014.9,1,No
0.4,4.7,54,1022.8,3,No
5,4.1,77,1022,8,No
15,6.4,87,1001.1,8,Yes
0,8.4,58,1024.8,3,No
0,12.6,28,1024.2,3,No
0,11.3,17,1028.2,1,No
0,4.6,98,1022.9,7,Yes
0,10.9,27,1019.4,1,No
0,9.9,53,1010.8,6,No
0,10.1,33,1022.4,1,No
0,1,84,1011.4,7,Yes
0,10.6,40,1023,6,No
0,10.1,12,1024.7,0,No
0,0.1,75,1008.4,8,Yes
0,10.2,37,1026.8,5,No
7.2,8.8,48,1020.4,6,No
0,9.5,48,1023,3,No
2,0.2,83,1009.6,8,No
0,12.3,29,1015.9,0,No
14.4,8.7,43,1020.1,7,No
0,6.2,75,1007.2,7,Yes
4,7.2,45,1020,4,Yes
2.4,9.1,55,1030.6,5,No
1.2,1.6,76,1029.6,7,No
0,9.9,32,1017.9,1,No
0,3.3,48,1014.2,7,No
0,3.3,29,1011.5,7,No
0,6.5,90,1018.2,7,Yes
0,11.7,18,1017.9,7,No
0,2.9,25,1017.6,8,No
0,8,38,1013.1,7,No
0.8,8,48,1020.5,5,No
0.4,4.2,6,1001.7,8,No
0,11.7,38,1016.9,1,No
0,11.7,15,1016.8,4,No
5,6.7,43,1020.1,2,Yes
0,10.3,26,1025.9,0,No
5.2,8.5,67,1008.5,2,Yes
0,3.2,58,1028.3,5,Yes
0,2.9,47,1019.5,7,Yes
1.8,3.9,52,1013.7,2,No
0,1.5,78,1001.2,8,Yes
0,7.2,67,1019.3,6,No
0,9.2,61,1016.4,2,No
0,11.6,30,1022.6,6,No
0,6.7,78,1021.8,6,No
0,9,61,1015.4,3,No
0.2,10.5,40,1018.3,1,No
0,9.3,36,1011.2,1,No
8.4,6.5,41,1019.4,5,No
0,12.4,72,1009,3,No
0,6.9,57,1012,5,No
0,11.8,25,1017.6,0,No
0.2,9.5,62,1013.7,7,Yes
1.4,6.4,51,1026.8,3,No
21.8,12.1,55,1009.7,1,No
0.8,0,79,1015.3,7,Yes
0,10.9,30,1028.5,1,No
0,2,75,1022.7,7,No
0,6,38,1014,7,Yes
0,8.2,64,1015.6,8,No
0,10.6,27,1020.3,2,No
0,11.2,63,1018.3,7,No
0,12.2,6,1017.9,1,No
0.8,9.6,35,1016,4,No
0,8.7,45,1025,4,No
0,8.5,49,1027.2,1,No
0,7.4,48,1028.8,4,No
0,11.7,57,1004,1,No
0,11.9,55,1006.3,1,No
0,11.7,22,1013,1,No
31.2,0.3,73,1014.2,8,Yes
0,12.7,5,1020,1,No
2.6,3.1,74,1009.9,6,Yes
0,10.2,46,1015.9,2,No
0,2.6,66,1000.8,7,Yes
3.2,5,88,1011.4,7,No
0.6,10,38,1016.1,4,No
0.4,0.8,69,1016.4,7,No
0,10.9,51,1023.6,1,No
0,11.4,61,1014.2,1,No
0,0,70,1018.2,7,No
0,7.4,55,1025.1,4,No
2.8,0,89,1001.9,8,Yes
0,3.4,55,1002.9,8,Yes
0,7.5,57,1020.7,3,No
0,5.8,60,1020.9,7,No
0,11.6,9,1014.9,0,No
0,10.1,27,1023.7,1,No
0,9.4,28,1011.7,1,No
0,1.2,42,1018.6,7,No
4.8,5.6,63,1010.1,5,Yes
0,6.2,57,1021.8,3,No
0,0.2,74,1029.5,8,No
0,9.4,70,1010.4,7,Yes
0,11.7,35,1017.7,5,No
1.2,11,60,1012.4,4,No
1,0,79,1017.8,8,No
0,4.1,53,1017.6,6,No
5,0.6,94,1019.1,7,Yes
0,10.5,29,1013,7,No
0,11.1,31,1021,1,No
0,7.6,45,1023.1,4,No
0,7.6,16,1002.2,4,No
0,10.2,20,1012.2,4,No
0,11.2,24,1026.6,1,No
0.4,4.9,44,1017.7,6,No
14.4,8.4,37,1005.2,6,No
0,8.7,49,1023.1,6,No
0.2,8.2,34,1014.6,4,No
1,3.2,60,1016.4,6,No
0,11,51,1017.3,8,No
0,8.3,41,1024.4,6,No
1.4,3.2,61,1006.9,6,No
0,8.5,39,1012.3,6,No
8.4,4.4,73,1018.3,7,No
0,12.5,24,1007.6,5,No
0.6,3.3,73,1008.9,6,No
0,11.2,44,1014.5,1,No
0,9.9,64,1019.9,2,No
0,4.5,38,1020.2,7,No
0,9.8,30,1015.7,1,No
0,7,15,1010.4,1,No
0.2,9.8,48,1022.4,4,No
0,5.4,40,1011.2,7,Yes
0,8.4,47,1017.4,6,No
0.4,3.4,47,1021.6,2,No
0,10.7,48,1014.2,1,No
0,4.3,52,1032.3,7,No
0,11.1,25,1020.6,5,No
0,9.3,74,1019.7,3,No
0,10.5,68,1011.8,7,No
0,5.7,62,1012.6,3,No
0,10.5,30,1019.4,2,No
6,13.2,28,1012.8,6,No
0,1.4,74,1015.1,7,Yes
2,7.3,71,1025.3,3,No
0.6,5.2,47,1018,8,Yes
0,5.8,39,1022.8,5,No
5.2,6.8,71,1014.5,6,Yes
8.4,4.1,65,1003.5,8,Yes
15.6,3.8,79,1013.6,7,Yes
0,10.9,41,1020.3,1,No
0,11,24,1027.6,1,No
22.8,10,30,1012.6,2,No
0,13.2,5,1012.2,2,No
0.2,6.2,61,1018.4,5,No
0,11.9,26,1012.8,1,No
0,9.3,65,1026.1,1,No
67.6,3.3,46,1009.4,4,Yes
0,11.2,19,1023.4,3,No
0,8.4,20,1012.8,1,No
0,10.3,54,1012.2,1,No
2.2,5.2,72,1002.6,7,Yes
4,10.6,39,1009.4,3,No
4.8,8.3,54,1018.7,7,No
0.4,9.6,67,1015.8,1,No
0.4,12.1,25,999.2,1,No
0,4.6,79,1015.9,7,Yes
0.2,8.3,59,1016.8,4,No
0.2,5,53,1024.7,7,No
0,5.7,27,1020.2,6,No
0,11.1,54,1013.1,8,No
0,13.6,17,1007.5,1,No
0,5.1,44,1006.3,7,No
0,6.4,59,1014.7,5,Yes
0,10,8,1013.6,2,No
2.2,3.9,85,1010.8,7,Yes
0,9,39,1030.1,0,No
5,11.5,46,1012.6,1,No
0,2.8,38,1017.4,8,No
0,4.6,79,1007.4,7,Yes
0,11.4,31,1018.7,1,No
9.6,3.5,62,1021.8,7,No
0,10.2,50,1017.5,4,No
0,10.7,39,1014.6,2,No
0,9.7,41,1030.2,1,No
13.2,3.3,67,1009.2,7,Yes
5.4,7.2,59,1020.6,7,No
0,8.4,43,1025.9,6,No
0,3,64,1030,7,No
0,1.4,53,1020.9,7,No
0,5.8,48,1010.1,8,Yes
0,13,25,1017.5,2,No
0,13,6,1007,2,No
12,2,70,1023.1,6,No
0,1.6,92,1013.1,8,Yes
0.8,6.2,45,1007.4,7,No
0,0.2,76,1013.9,8,Yes
0,8.4,50,1012.8,7,No
0,9.9,43,1017,5,No
0,4.9,51,1017.7,7,No
0,8.1,28,1013.7,6,No
3,1.2,70,1019.9,7,No
4.6,3.7,66,1013.8,7,Yes
0,10.8,69,1010.7,7,No
0,13.1,5,1010.5,1,No
0,10.3,34,1025.3,1,No
0,11.1,64,1012.3,3,No
0,8.1,49,1014.4,3,No
0.6,2.9,54,1013.1,7,No
0,10.7,60,1028.9,6,No
25,10.7,62,1019.7,1,No
0,11,17,1018.6,0,No
0,3,81,1016.1,7,Yes
0,8.6,44,1013.3,4,No
0.2,1.2,79,1008.2,7,Yes
0,3.2,60,1018.4,6,No
0,10.1,11,1015.1,1,No
3.2,11.8,48,1025.7,1,No
0,3.5,26,1028.9,7,No
0,7.5,39,1023.1,6,No
0,4.1,87,1009.9,7,Yes
0,9,20,1021.5,1,No
0,8.8,51,1011,7,Yes
9.2,7.2,58,1010.7,8,Yes
0,11.4,56,1021.6,6,No
0.4,4.7,46,1011.6,6,No
0,11.6,20,1016.7,1,No
0.4,8.5,56,1013.7,4,No
0,13,22,1023.7,1,No
2.4,9.8,61,1010.9,4,No
0,11,20,1017.7,1,No
0,12.3,46,1026.9,1,No
0,12.1,49,1004.4,5,No
6.8,5.3,69,1013.8,8,No
0,11.8,54,1011.7,1,No
0,4.9,78,1017.7,7,No
0,10.9,63,1014.8,2,No
2.2,8.1,40,1008.1,6,No
0,12.1,58,1009.8,2,No
0,11,41,1013.4,3,No
0,10.5,27,1015.4,4,No
0.4,0,96,1020.6,8,Yes
29.4,1.6,86,1015.4,7,Yes
0,10.7,42,1011,3,No
4.6,7.4,49,1004.9,4,No
8.4,8.9,61,1003.5,1,Yes
10.2,0.7,96,1013.3,7,Yes
0,4.8,72,1029.4,7,No
0,12.3,37,1022,2,No
1.4,1,90,1015.7,8,No
0,10.2,40,1028.5,1,No
3.6,3.2,44,1008,7,Yes
10.4,5.8,75,1019,5,No
0.4,11.5,58,1020.1,8,No
0,10.3,42,1017.6,2,No
0,0.2,65,1020.6,8,No
1,2.3,56,1027.1,6,No
0,10.2,27,1025.2,0,No
0.2,11.1,56,1028.9,0,No
0,13,32,1019.2,1,No
0,0,41,1025.6,7,No
7.8,6.4,60,1028.1,6,No
11.8,0,94,1016.1,8,Yes
0.2,1.7,75,1014.2,8,No
0,10.9,25,1025.6,0,No
0,6.6,46,1019.6,3,No
0,12,26,1017.8,1,No
0,5.5,49,1026.6,7,No
0,8.5,53,1009.2,5,No
0,10.5,34,1019.9,3,No
0,10,34,1026.3,3,No
1.2,1.1,91,1021.3,8,Yes
0,11.4,16,1018.8,0,No
0,10,22,1023.1,0,No
0,8.1,53,1024.8,3,No
0,10.9,35,1014,7,No
11.4,0.9,84,1007,8,Yes
0,13,35,1019.9,2,No
0.6,9.1,22,1011.7,4,No
0,12.1,42,1020.2,2,No
0,0,91,1016.3,8,Yes
0,10.6,37,1018.2,0,No
0,11.4,45,1019.6,8,No
0,5.8,40,1016.4,4,No
0,10.3,36,1016.7,2,No
17.8,3.5,53,998.6,6,Yes
0.4,4,58,1024.1,6,No
4.4,9.6,49,1021.9,3,No
0,12.7,9,1019.6,2,No
16.6,6.4,58,1017.8,6,Yes
0,10.5,35,1029.5,2,No
0,9.5,57,1016.7,5,No
0,10.9,56,1013.3,2,No
2.4,8.4,37,1017.5,3,Yes
0,9.9,33,1019.2,6,No
0,9.1,69,1016.7,6,No
0.6,10,46,1008.6,4,No
0,9.6,49,1020.9,5,No
0,12.5,52,1015.2,1,No
0,12.4,15,1024.3,6,No
0,0,63,1029.2,7,No
0.6,9.2,61,1022,5,No
1,7.6,55,1008,6,Yes
4.2,0,83,1025.9,8,Yes
0,10,41,1026.8,1,No
0.2,1.6,64,1016.2,6,No
0.4,5.3,30,1015.4,6,No
29.6,0,54,1009.5,8,Yes
0.2,8,57,1019.3,4,No
1,1,80,1012.1,8,Yes
0,0.8,92,1015.6,8,No
23.6,7.9,46,1009.3,4,No
0,11.5,25,1027.6,0,No
0,11.8,29,1019.3,1,No
0,9.4,53,1024.2,3,No
37.2,6.8,45,1018.3,3,No
2.4,5.5,85,1027.8,7,Yes
0,10.5,41,1021.3,1,No
0,10.6,49,1019.7,1,No
0,11,6,1014.9,0,No
0,2.2,50,1022.6,7,No
0,9.7,44,1021.6,1,No
0,9.9,42,1024.1,1,No
0,8.6,47,1025.1,1,No
10.4,4.4,67,1006.6,5,No
0,11.1,22,1023.2,1,No
0,10.9,39,1022.2,1,No
0,0.8,48,1002.5,8,Yes
3.2,8,69,1011,7,Yes
0,7.1,52,1021.9,7,No
0,5.3,47,1025.5,8,No
5.6,5.2,75,1015.9,8,Yes
6.8,9.7,46,1016.1,1,No
0,10.9,29,1021.2,1,No
1.6,7.6,56,1025,5,Yes
1.4,7,56,1020.5,7,No
0,6.9,71,1021.6,5,No
0.8,8.9,41,1018.2,3,Yes
0,7,23,1011.6,7,No
1.6,8.4,35,1015.4,4,No
0,11.4,51,1020.4,7,No
0,9,46,1023.5,5,No
0,11,34,1031.4,1,No
0.2,1.3,64,1032.6,7,No
0,7.8,65,1013.2,4,No
0,9.3,49,1023.1,6,No
0,10.6,49,1017.9,2,No
0,4.2,62,1034.6,4,No
0,9.5,53,1024.4,0,No
0,11.5,46,1013.1,1,No
2.4,6.6,65,1008.7,5,No
0,12.8,15,1016.3,4,No
1.6,9.4,46,1001.8,6,No
0,7.4,52,1020.6,7,No
0,10.4,55,1019.1,3,No
0,3.7,68,1022.6,6,Yes
0.4,8.6,38,1027.7,2,No
0,11.1,37,1011.8,7,Yes
0,13.4,17,1013,0,No
4.6,7,74,1024.1,7,No
0,1.2,35,1016.9,7,No
0,4.5,65,1025.3,1,No
0,6.5,46,1028.6,5,No
3,0.1,77,1012.8,7,Yes
0,6.2,60,1013.8,7,Yes
0,9.2,41,1009.4,7,No
0,10.2,29,1015.4,5,No
0.8,5.3,67,1026,3,Yes
0.2,6.4,69,1010.4,5,No
0,10.6,33,1017.1,1,No
0,1.1,59,1021,7,No
0,2.7,84,1015.5,7,No
3,6.4,70,1015.6,7,Yes
0,7.9,63,1021.3,6,No
0,7.5,60,1011.3,7,No
0,12.7,42,1016.6,1,No
1.2,0,55,1007.6,7,Yes
0.4,10.8,54,1018.2,1,No
0,11.2,26,1014.9,6,No
0.8,8.7,56,1014.3,3,No
0,6.7,47,1005,5,No
0,1.8,57,1013.7,7,No
0,10.1,39,1025.2,1,No
0,0.4,78,1016,6,No
0,10.7,50,1031.2,0,No
0,11.2,53,1014.6,1,No
0,3.3,70,1020.7,8,No
3.4,1.3,68,1011.7,7,Yes
1,6.2,67,1025.2,7,No
0,6.6,63,1033.5,3,No
0,11.8,10,1017.2,1,No
0,9.8,40,1025.6,2,No
0.4,2.1,66,1033.7,7,Yes
0.2,9,59,1027.8,5,No
0,9.3,25,1024.4,0,No
0,4.4,70,1010.4,7,No
0,4.2,42,1010.9,7,No
0,8.9,59,1014.7,2,No
0,7.8,47,1021,4,No
0,9.2,54,1012.7,3,No
0,9.8,53,1020.7,3,No
0,13.5,6,1014.2,0,No
0,9.2,45,1027.3,4,No
0,9.5,50,1014.1,2,No
0,8.2,54,1014.5,7,No
0,10.4,22,1016.7,0,No
0,0.7,67,1034.3,5,Yes
3,2.4,61,1031.4,7,No
0,5.9,14,1020.3,6,No
0,11.4,4,1012.2,0,No
14.8,1.9,46,1023,7,Yes
4.4,7.1,65,1014,4,Yes
0,12.4,44,1015.9,0,No
0,1.2,58,1019.3,7,No
0,9.4,41,1024.7,1,No
0,10.4,19,1024.1,1,No
0,10.2,31,1021.2,2,No
0.2,10.1,44,1019,1,No
0,6.6,56,1012.8,5,No
0,11.1,16,1020.8,1,No
0,3.1,47,1036.5,6,No
0,4.6,67,1023,7,No
21.8,0.7,86,1006.4,7,Yes
0,4.3,52,1022.4,7,No
1.8,6.3,88,1025.2,7,Yes
6.4,1.1,84,1013.3,7,No
0,11.2,28,1021.5,1,No
0,6.7,71,1018.8,5,Yes
0,8.1,53,1013.1,3,No
0.6,5.1,67,1019.9,6,No
0,13.2,67,1017.8,6,No
0,12.4,18,1019.7,1,No
0,8.6,38,1017.8,6,No
0,1.1,59,1024.7,7,No
0,13,20,1015.9,0,No
0,6.9,52,1024,3,No
0,6.7,41,1010.2,6,No
0,11.6,6,1016.1,0,No
0,11,45,1023.3,0,No
8.2,12.2,33,1017.6,5,No
0,4.2,77,1015.8,7,Yes
0,0.1,80,1024.1,7,Yes
0,11.4,45,1018.5,1,No
0,3.3,60,1023.3,7,No
4,8.2,42,1014.6,4,No
0,11.8,73,1013,5,No
0,9.3,18,1010.4,7,No
0,9.6,38,1016.2,2,No
0,4.7,55,1020.7,7,No
0,12.2,19,1011.6,1,Yes
2.8,5.8,68,1008.6,7,No
1.4,12,40,1028.9,3,No
0,3,27,1015.3,6,No
0,5.8,41,1004.2,6,Yes
1,8,41,1020.7,3,No
0,10.5,42,1029.2,6,No
0,4.6,57,1026.2,7,No
0,10.3,39,1010.8,1,No
19,3.2,78,1029.5,6,Yes
0.2,0,92,1018.8,8,Yes
7.6,8,79,1017.7,2,No
0.2,12.7,66,1007.7,3,No
0,10.3,42,1018.6,1,Yes
0,10.4,36,1020.4,2,No
0,12.7,4,1013.9,1,No
10,2.6,85,1016.5,8,Yes
3.8,7.3,52,1019.1,3,No
0,10.7,58,1021.7,8,No
1,4.3,71,1007.6,6,Yes
0,6.2,69,1006.3,7,No
1,8,48,1020.7,2,No
0,0.9,75,1004.8,7,Yes
0,13.3,55,1012.7,2,No
0,5.8,45,1014.6,5,Yes
0,10.1,28,1021.4,2,No
0.4,4.5,71,1017,3,No
0,8.7,22,1018.6,7,No
0,9.7,36,1029.1,3,No
2.2,5.4,50,1016.4,7,No
0,0.1,57,1029.4,8,No
11.2,5.1,63,1013.1,6,Yes
0,13.2,45,1018.5,1,No
0,4.8,66,1021.3,7,No
0,10.9,22,1015.8,0,No
0,9.7,59,1011.9,2,No
6.8,0.9,71,1011.5,7,Yes
0,10.1,46,1022.9,0,No
2.6,8.3,66,1019.4,3,No
0,3,78,1014.8,7,Yes
16.8,0,90,1009.2,8,Yes
3.4,7.1,48,1024,6,No
5,7.9,45,1015.8,2,No
0,12.1,59,1012.1,1,No
0,11.2,28,1011.9,1,No
0,8.3,57,1016.9,1,No
0,6.5,59,1015.4,7,No
0,11.4,34,1022.5,1,No
0,9.3,51,1021.8,4,No
0,4.3,40,1018.5,5,No
33.4,0,96,1020.1,8,Yes
0,2.2,63,1016.5,7,No
0,8.5,24,1025.8,5,No
0,12.3,28,1009.1,7,No
0,13.1,16,1019.1,1,No
4.2,9.1,52,1013.2,3,No
5.6,0.4,95,1008.9,8,Yes
0,12.9,18,1018.4,2,No
0.2,6.3,52,1020.6,3,No
1.8,2.7,64,1020.8,6,No
8.4,8.3,63,1008.7,2,Yes
0,3.2,53,1018.2,8,Yes
0,10.4,21,1022.5,0,No
0,7.7,68,1016.7,7,Yes
0,11.2,40,1014.9,5,No
0,12.9,40,1020.7,0,No
0,9.8,34,1035.6,1,No
0,7.2,50,1023.3,3,No
0,4.3,68,1020.2,7,No
0,7.5,83,1024.9,3,No
0,12.2,31,1025,1,No
0.2,5.7,46,1023.3,2,No
0,5.8,37,1017.4,6,Yes
0,10.9,29,1018.1,7,No
0,9.9,28,1011.6,1,No
15.4,7.6,45,1007.8,7,No
0,11.7,14,1017.1,0,No
0,0,76,1008.8,8,No
0,11.2,40,1030.2,6,No
0,11.9,43,1027.9,3,No
0,8.9,19,1016.6,7,No
24.4,3,66,1022.2,7,Yes
0,10.3,23,1015.9,7,No
0,13,33,1013.8,6,No
0,7,65,1013.6,5,No
0,11,19,1010.9,1,No
0,12.8,23,1018,3,No
0,9.6,59,1024.6,2,No
1,8.5,73,1016.5,5,No
3.8,0.1,81,1008.1,7,Yes
0.4,10.6,32,1015.8,3,No
0,3.6,60,1026,7,No
0.8,2.9,88,1020,8,No
0,10.7,52,1013.5,1,No
83,11.3,44,1001.2,1,No
0,4.4,54,1026.9,6,No
0,6.7,66,1026.4,3,Yes
0,5.7,55,1029.3,5,No
0,12.2,47,1017,2,No
5.4,0.3,69,1010.8,7,Yes
0,13.3,25,1014.5,5,No
0.2,9.7,72,1027.8,1,No
32.6,1.8,72,1018.4,6,No
0,8,32,1023.6,6,No
0,9,51,1034.8,3,No
0,4.7,33,1023.2,7,No
0,10.8,29,1017.9,1,No
0,10.6,12,1021.3,1,No
3.8,8.9,74,1019.3,4,Yes
0,0,75,1008.1,8,Yes
0,10.4,24,1019.4,3,No
3.2,4.2,83,1015.9,6,Yes
0,13.2,17,1022.8,0,No
0.4,7.7,55,1020.6,2,No
0,6.5,58,1011.1,7,Yes
4.4,6.6,48,1012.4,4,No
0,10.4,26,1017.7,1,No
0,2,88,1020.4,7,Yes
2.6,1.1,56,1005.2,8,Yes
0,11.9,11,1015.9,0,No
0,12,43,1018.1,1,No
9.2,9.4,59,1015.4,2,No
0,11.9,33,1016,7,No
0.8,6.8,55,1019.4,6,Yes
0,8.6,57,1025.7,7,No
0,10.3,21,1021,1,No
0,8.3,51,1031,5,No
0,12.5,15,1018.1,0,No
50.8,1.2,79,1008.8,7,No
0.4,3.2,69,1016.2,8,No
0,10.2,25,1022.8,1,No
0,9.8,52,1016.7,3,No
0.2,1.4,84,1014,8,Yes
0,9.8,49,1017.4,0,No
0.2,9.5,42,1027.4,5,No
26.2,0.3,70,1013.3,8,Yes
0,12.3,26,1023,1,No
0,10.7,54,1028,2,No
0,4.5,67,1016.4,7,No
0,7.2,31,1025.3,6,Yes
3.8,1.6,72,1001.5,8,Yes
0,5.9,67,1012.2,4,No
0,13,33,1021,4,No
0,10,35,1020,5,No
0,3.2,44,1015.2,8,No
0,0.5,87,1017.5,7,Yes
0,11.2,18,1013.3,4,No
3.8,6.3,39,1015.4,3,No
5,6.8,58,1015.4,6,Yes
0,10.7,20,1017.6,3,No
0,1.2,44,1013.6,6,No
0,10.1,33,1012.5,4,No
0,9.9,27,1012.2,1,No
0,8.3,50,1027,7,No
7,1,83,1027.7,7,No
0,12.9,52,1020,1,No
0,12.1,31,1012.4,3,No
0.4,10,48,1011.8,7,No
0,13.2,13,1015.5,0,No
2,7.7,70,1012.1,7,No
0.2,4.8,37,1034.7,7,No
0,6.9,44,1016.4,7,No
0,10.5,36,1022.5,4,No
0,12.5,9,1015.6,3,No
0.8,3.2,66,1019.7,8,No
0,8.1,46,1018.3,6,No
0,2.7,57,1020.8,6,No
0,13.2,13,1014.6,1,No
9.2,1.6,69,1017.6,8,Yes
0,1.9,61,1026.7,6,No
0.4,11.9,57,1015.6,1,No
0,7,63,1019.1,7,No
7,9.3,54,1018.9,3,No
0,1.5,68,1019.3,7,Yes
0,0,81,1009.5,8,No
2.6,5.5,57,1010.8,7,No
0.2,2.9,56,1013.3,8,No
0,10.7,28,1022.3,1,No
0,11.7,27,1009.9,2,No
0,10.4,47,1021.9,1,No
0,7.1,44,1024.9,4,No
0,9.8,49,1012.9,2,Yes
1.4,7.8,65,1027.1,6,No
14.2,4.3,54,1006.6,5,Yes
0,10.7,46,1017.2,1,No
0,9.4,44,1012.8,4,No
5.2,0,100,1007.7,8,Yes
0,13,45,1013.7,7,No
0.4,3.9,57,1021.9,7,No
0.2,10.2,61,1019.4,5,No
0,10.8,33,1016.6,1,No
0,10.8,44,1029.7,1,No
12.8,7.4,61,1018.2,1,No
0,12.8,46,1008.9,1,No
0,6.5,71,1019.3,7,Yes
0,6.3,58,1021.1,7,No
0,8.8,44,1027.6,6,No
2.6,2.9,86,1015.3,7,No
0.2,10.4,40,1017.2,5,No
1.8,8.9,66,1018.7,6,No
0,11.1,29,1016.2,6,Yes
2.8,5.5,88,1004.3,7,Yes
0,12.4,13,1006.4,4,No
0,11.9,6,1012.3,3,No
0,7.1,32,1018.8,5,Yes
2.8,9.5,48,1009.1,4,Yes
0,11.7,31,1010.9,7,No
0,8.8,75,1021.2,7,No
0,7.3,67,1009.1,6,Yes
