@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R1-2,5-11,14'

@attribute u numeric
@attribute g numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric

@data
-0.889295,-0.798077,STAR,-0.369409
0.807234,-0.110914,GALAXY,0.035105
0.447978,0.357437,STAR,-0.366628
0.238353,0.325977,GALAXY,-0.299691
-0.350406,-0.393072,STAR,-0.367247
0.420048,0.54532,GALAXY,-0.140366
-0.583043,-0.542564,GALAXY,-0.252572
-0.000866,0.350933,STAR,-0.367296
0.733075,-0.203532,GALAXY,-0.196168
-0.872901,-0.765489,GALAXY,-0.245493
0.244633,-0.512814,GALAXY,-0.106323
-1.048582,-0.943848,STAR,-0.367265
-1.612388,-1.365115,STAR,-0.368891
0.337886,-0.286765,GALAXY,-0.168805
-1.799519,-1.290831,STAR,-0.36567
0.139121,-0.590382,GALAXY,-0.110719
-1.610013,-1.232469,STAR,-0.366455
-0.133717,0.340793,GALAXY,-0.329123
-0.363159,0.598304,QSO,1.497255
0.886684,0.927196,STAR,-0.368591
1.096888,0.222326,GALAXY,-0.217169
0.259327,0.158661,STAR,-0.366342
-0.137827,-0.063287,STAR,-0.367717
-1.121305,-1.293137,GALAXY,-0.223634
-0.674089,-0.789956,GALAXY,-0.235983
0.258122,1.300389,GALAXY,-0.115293
-1.177889,-1.183981,STAR,-0.368156
0.59691,0.371457,GALAXY,-0.242743
0.462033,0.27987,STAR,-0.367653
-1.210809,-1.370737,STAR,-0.36746
-0.930545,-0.670947,GALAXY,-0.247456
0.497967,1.167148,QSO,0.523996
-1.31397,-1.353062,GALAXY,-0.216494
0.261051,-0.625956,GALAXY,-0.12356
0.052125,0.126955,GALAXY,-0.270963
0.319021,0.301871,GALAXY,-0.108818
0.847339,0.994624,GALAXY,-0.188412
-0.193892,-0.3293,STAR,-0.367199
-0.931208,-0.885805,STAR,-0.368123
-1.477572,-1.535545,STAR,-0.367669
-0.141781,0.056052,STAR,-0.367424
0.497979,1.637317,QSO,2.66436
-0.036679,-0.20705,GALAXY,-0.263204
0.564664,0.178759,STAR,-0.365996
0.344033,-0.373877,GALAXY,-0.252932
-1.402328,-1.815152,GALAXY,-0.269295
-2.339108,-2.20584,STAR,-0.370084
-1.411405,-0.846362,STAR,-0.367452
0.361609,-0.321446,STAR,-0.36782
0.10062,-0.359794,GALAXY,-0.206301
0.738729,0.962154,STAR,-0.369395
1.163404,0.538188,GALAXY,-0.181464
-1.279543,-1.009746,STAR,-0.367938
-1.089458,-0.633981,STAR,-0.367315
-0.572724,-0.810576,GALAXY,-0.347146
-0.107969,-0.531733,GALAXY,-0.264167
0.780304,-0.056601,GALAXY,-0.140406
-0.235793,-0.461648,GALAXY,-0.309125
-1.753194,-1.963422,STAR,-0.368124
0.338488,0.619901,STAR,-0.368908
-0.951604,-1.265843,GALAXY,-0.16089
0.538145,0.465871,STAR,-0.36627
-1.096196,-0.985311,GALAXY,-0.289535
-1.674986,-1.713489,GALAXY,-0.267328
-0.623123,-0.605432,STAR,-0.367902
-0.119517,-0.065455,GALAXY,-0.313008
-0.635563,-0.632482,GALAXY,-0.182955
0.361295,0.327475,GALAXY,-0.235195
-0.928339,-0.715641,GALAXY,-0.290634
0.281797,0.331376,GALAXY,-0.163424
0.070532,0.091955,GALAXY,-0.264266
0.96605,0.873681,STAR,-0.368481
-1.730062,-1.442459,GALAXY,-0.256386
0.023074,0.114105,STAR,-0.367959
-2.39369,-2.808824,GALAXY,-0.297122
0.088915,-0.06993,GALAXY,-0.116742
0.693573,0.916706,STAR,-0.369649
-0.215096,-0.63937,STAR,-0.368077
-0.148941,0.055425,GALAXY,-0.117063
-1.967316,-1.660368,STAR,-0.368607
-1.932467,-2.085492,STAR,-0.368051
1.068271,0.882949,GALAXY,-0.148514
1.171227,0.460673,STAR,-0.36805
-1.814647,-1.31229,STAR,-0.369291
0.795951,1.135039,STAR,-0.368875
0.705194,0.55784,GALAXY,-0.256163
0.745311,1.55655,STAR,-0.367498
0.228119,1.14604,QSO,0.099457
0.122282,0.965906,QSO,4.346176
-0.559127,-1.217982,STAR,-0.367792
-0.553413,-0.300592,STAR,-0.367789
-3.915757,-3.345857,STAR,-0.36816
1.04022,0.644124,STAR,-0.367763
0.686184,-0.678249,STAR,-0.367693
-2.652618,-2.759422,STAR,-0.367971
-0.364521,-0.849349,STAR,-0.367705
0.808319,0.796645,GALAXY,-0.084189
0.56417,1.810904,QSO,4.581724
-3.161902,-2.790607,GALAXY,-0.312056
0.955997,-0.209452,STAR,-0.366941
0.15384,1.179063,QSO,0.911179
0.204191,0.618232,STAR,-0.369199
1.056313,2.028207,QSO,3.634987
-0.610659,-0.240594,STAR,-0.366156
-0.405578,-0.000652,STAR,-0.369721
-2.264757,-2.161827,STAR,-0.368038
0.085492,-0.613712,GALAXY,-0.222654
-0.531872,-0.571219,STAR,-0.366778
0.59486,0.814193,STAR,-0.371561
-1.165991,-1.255576,STAR,-0.367753
1.135474,0.280954,GALAXY,-0.045305
-0.896757,0.708299,STAR,-0.368092
-1.182903,-1.149055,GALAXY,-0.200314
-1.447231,-0.163695,QSO,2.127334
0.640643,0.360573,STAR,-0.367601
0.769166,0.407743,STAR,-0.367252
0.072063,-0.289624,GALAXY,-0.162532
1.053962,1.271894,STAR,-0.367077
0.450787,0.359361,GALAXY,-0.198161
1.096562,1.035311,STAR,-0.365728
1.183691,0.409507,GALAXY,-0.069196
-0.657454,-0.700452,STAR,-0.367389
-1.637328,-1.390145,STAR,-0.367931
0.381848,-0.099413,GALAXY,-0.13145
0.602575,0.281474,STAR,-0.367864
0.696442,-0.025587,GALAXY,-0.262242
0.541351,0.089298,GALAXY,-0.202332
-0.677308,-0.30258,STAR,-0.366091
-2.005492,-2.081102,STAR,-0.367928
-0.698523,0.346639,QSO,3.038506
0.718056,1.81879,QSO,3.406452
-1.475788,-1.219587,GALAXY,-0.300727
0.283738,-0.340035,GALAXY,-0.236616
0.274058,0.101245,GALAXY,-0.108898
-0.71235,-0.628603,STAR,-0.366749
0.116929,0.26399,STAR,-0.367542
-0.023275,-0.031496,STAR,-0.367551
1.072526,0.559456,GALAXY,-0.092713
-0.287156,-0.342384,STAR,-0.368979
0.720888,0.76597,GALAXY,-0.296364
1.046272,1.323432,STAR,-0.366665
0.489541,0.170852,STAR,-0.367796
1.160342,1.084681,QSO,7.086396
0.627262,0.976811,STAR,-0.368749
0.463733,0.626842,STAR,-0.368964
0.438262,0.510756,GALAXY,-0.215277
0.978285,0.56426,GALAXY,-0.180648
1.115451,1.851846,QSO,1.536263
1.106628,0.965236,GALAXY,-0.102904
0.47815,-0.036088,GALAXY,-0.137541
0.833163,1.830089,QSO,3.761501
-1.093424,-0.802179,STAR,-0.367908
-2.189803,-2.150635,STAR,-0.368152
0.4014,1.423639,GALAXY,-0.183197
-1.728387,-1.662408,STAR,-0.368367
-0.803963,-0.958994,STAR,-0.36662
1.139078,0.953927,STAR,-0.367096
-2.59407,-2.024005,STAR,-0.367038
-0.972374,-0.585302,STAR,-0.368618
1.081916,1.295383,STAR,-0.367292
-0.845803,-0.550971,STAR,-0.367747
0.886057,0.011061,GALAXY,-0.206129
-0.022118,-0.831589,GALAXY,-0.135057
-0.122675,-0.444642,GALAXY,-0.229551
0.725746,0.757978,GALAXY,-0.154818
0.470399,-0.24543,GALAXY,-0.323905
-0.730853,-0.636489,STAR,-0.367207
-0.411244,-0.975309,GALAXY,-0.249564
0.821928,0.632081,GALAXY,-0.04304
1.024188,0.228044,GALAXY,-0.153607
-2.14173,-1.883813,STAR,-0.368385
1.07701,2.121834,QSO,5.222154
0.485732,0.805573,STAR,-0.3669
0.356256,-0.192914,GALAXY,-0.155706
0.458658,0.363113,STAR,-0.366979
-1.874485,-1.627621,GALAXY,-0.284528
-0.073565,-0.425553,GALAXY,-0.335567
-0.004832,0.361933,STAR,-0.369168
-0.190396,0.164464,STAR,-0.369051
-0.976557,-0.955349,STAR,-0.36946
1.125891,0.673958,STAR,-0.367983
0.787742,-0.310243,STAR,-0.367665
1.166465,0.908086,GALAXY,-0.286382
1.159221,0.341452,GALAXY,-0.085518
-1.377316,-1.656137,GALAXY,-0.266001
-0.488078,-0.672467,GALAXY,-0.168029
1.132448,0.724306,GALAXY,-0.232124
-0.917008,-0.885359,GALAXY,-0.22128
0.335511,0.297811,GALAXY,-0.191313
-1.257399,-1.021661,STAR,-0.367275
0.117689,1.338387,QSO,2.572902
0.357582,0.645707,STAR,-0.367154
0.123535,-0.050649,STAR,-0.366949
-0.48533,-0.070535,STAR,-0.367125
-0.090237,-0.216084,STAR,-0.367092
0.820843,0.638193,GALAXY,-0.095531
-1.498329,-1.384969,STAR,-0.367817
-0.531787,-1.257234,GALAXY,-0.270481
-0.414342,-0.330565,STAR,-0.366157
0.715982,0.860332,STAR,-0.368838
0.752483,1.888971,QSO,4.57596
-0.172062,-0.89484,GALAXY,-0.237275
-2.909158,-2.829592,GALAXY,-0.334802
1.014086,0.516187,GALAXY,0.02313
1.17359,1.417538,STAR,-0.367068
0.499221,0.590577,STAR,-0.366404
0.122957,-0.260926,STAR,-0.368033
0.231337,0.212643,GALAXY,-0.042403
-0.857171,-0.900569,STAR,-0.367887
-1.883393,-2.353132,STAR,-0.368259
-0.688952,-0.97667,GALAXY,-0.268699
1.18351,2.183502,QSO,3.990504
0.960553,-0.071301,GALAXY,-0.084579
0.062637,-0.703003,GALAXY,-0.13538
-1.012009,-0.016127,STAR,-0.368296
-0.252344,-0.345031,GALAXY,-0.159154
-0.098193,0.104667,GALAXY,-0.245324
-2.027419,-1.743324,STAR,-0.367531
0.869748,0.186104,GALAXY,-0.024857
0.334185,0.371287,STAR,-0.367159
0.102091,0.155833,STAR,-0.367315
0.354641,0.3754,GALAXY,0.00491
-1.10361,0.510075,STAR,-0.367803
0.352664,0.376601,GALAXY,-0.20766
0.031717,-0.096289,GALAXY,-0.29083
0.231036,1.319191,QSO,0.854919
0.792419,0.170777,GALAXY,-0.079493
0.296117,0.287586,GALAXY,-0.249663
-0.162129,0.081975,GALAXY,-0.203839
0.849677,-0.114782,GALAXY,-0.062406
0.358282,0.045593,STAR,-0.367927
1.007264,-0.253731,STAR,-0.368171
-0.800708,-0.309106,STAR,-0.369468
-0.165094,0.917907,QSO,3.961675
1.152024,0.438194,GALAXY,-0.140903
-1.268598,-0.843014,STAR,-0.36739
0.837575,0.246145,GALAXY,-0.145127
0.152526,-0.015617,GALAXY,-0.175821
-1.140243,-0.865079,GALAXY,-0.284533
1.044584,0.118824,GALAXY,-0.125953
0.330183,-0.332946,GALAXY,-0.073111
1.135377,2.208213,QSO,2.365035
-0.106124,-0.673147,STAR,-0.368149
-1.841276,-2.008498,STAR,-0.367852
-2.296665,-2.023665,STAR,-0.366129
0.133215,-0.109585,GALAXY,-0.166301
0.854644,1.07503,STAR,-0.367487
0.536975,0.770987,STAR,-0.36731
0.402075,1.583759,QSO,2.799733
-0.645135,-0.998565,STAR,-0.368703
0.626792,-0.108235,GALAXY,-0.178115
0.14545,-0.068187,STAR,-0.36803
0.776302,0.735211,GALAXY,-0.085722
0.797831,0.491061,GALAXY,-0.151604
0.869181,0.919119,GALAXY,-0.197678
1.11022,2.126755,QSO,2.108806
0.223538,1.390573,QSO,3.29901
0.089735,-0.162112,STAR,-0.365665
0.391311,0.482792,GALAXY,-0.181753
-0.654199,-0.251435,STAR,-0.368537
0.626419,-0.065125,GALAXY,-0.114971
0.167232,0.135224,GALAXY,-0.124746
0.833898,2.227462,QSO,3.346528
0.922847,0.830093,GALAXY,-0.122025
-1.994016,-1.817406,STAR,-0.367652
0.858368,0.816935,STAR,-0.367405
0.237991,1.439773,STAR,-0.369607
-0.217458,-0.916182,GALAXY,-0.157563
0.516314,0.611239,GALAXY,-0.09273
-2.535076,-2.459471,STAR,-0.368269
-1.240788,-0.771951,STAR,-0.370479
-0.52875,-1.477247,STAR,-0.368347
0.57567,0.814745,STAR,-0.369212
-0.807977,-0.951745,GALAXY,-0.249267
1.158871,1.262062,STAR,-0.367821
0.990942,0.987493,GALAXY,-0.139373
0.189665,-0.09919,STAR,-0.367812
-1.134445,-1.153094,STAR,-0.367975
0.394638,0.116242,STAR,-0.367726
0.027402,1.168413,QSO,2.351262
0.26116,0.307493,STAR,-0.368474
0.046375,1.386035,QSO,2.487139
0.82775,0.705111,GALAXY,-0.093932
0.465975,0.683535,GALAXY,-0.132602
0.230373,1.067973,STAR,-0.368223
-0.322657,0.129719,STAR,-0.370585
-1.248985,-1.858592,GALAXY,-0.219432
0.834308,-0.077784,GALAXY,-0.159897
0.593197,1.630685,QSO,0.929715
0.171873,-0.946378,STAR,-0.368818
0.21997,1.476761,STAR,-0.367941
-0.291243,0.02103,STAR,-0.364897
-0.829783,-1.237443,GALAXY,-0.174545
0.295069,-0.358657,GALAXY,-0.179024
0.348855,0.038769,STAR,-0.367768
0.945786,2.057605,QSO,1.980809
0.02557,0.217246,STAR,-0.36805
0.096497,-0.655993,GALAXY,-0.205346
0.778062,0.327741,GALAXY,-0.023885
1.142996,0.001027,GALAXY,0.008996
-0.70719,-0.562344,GALAXY,-0.238385
0.621175,1.896624,QSO,4.261688
-0.902531,-0.964202,STAR,-0.367739
-1.257556,-1.486164,STAR,-0.366174
0.124355,-0.283119,STAR,-0.367724
-2.889618,-2.191385,STAR,-0.367402
-0.149002,-0.076806,STAR,-0.367769
0.40709,0.8084,STAR,-0.365155
0.612472,-0.241093,GALAXY,-0.117726
-4.546513,-2.543926,STAR,-0.36777
-1.039167,-1.226124,STAR,-0.36805
-3.5758,-1.766526,STAR,-0.367937
0.551959,0.226439,STAR,-0.36517
0.786717,0.861947,GALAXY,-0.126994
0.809295,0.821473,GALAXY,-0.150982
-1.471002,-1.215017,STAR,-0.368655
-0.008508,-0.243187,STAR,-0.367869
0.676553,-0.550025,STAR,-0.367929
0.445905,0.731576,STAR,-0.367836
0.703964,0.20008,GALAXY,-0.01228
-2.949348,-2.564929,STAR,-0.369134
-0.696727,-0.55839,GALAXY,-0.24317
0.946715,0.896543,GALAXY,-0.13785
0.731038,1.430983,QSO,2.821425
-0.699512,-0.83347,STAR,-0.369033
-0.383748,-0.393349,STAR,-0.366849
0.789526,0.627936,GALAXY,-0.119343
1.020475,1.314121,STAR,-0.367318
0.080127,-0.201597,STAR,-0.368303
1.056542,1.222088,STAR,-0.366347
0.942797,0.025059,GALAXY,-0.197607
0.875823,0.870301,QSO,-0.189906
0.227347,0.085716,GALAXY,-0.123943
-1.954852,-1.944758,GALAXY,-0.270278
0.058357,-0.049321,GALAXY,-0.233324
0.738283,0.482536,GALAXY,-0.014729
-0.511994,-0.281248,STAR,-0.368025
-0.347175,-0.205381,GALAXY,-0.222677
0.435755,0.465605,STAR,-0.367741
0.866915,1.89149,QSO,3.164071
1.170022,1.52612,STAR,-0.368619
-0.77285,-1.04718,STAR,-0.367769
0.052487,-0.16276,GALAXY,-0.176868
-0.992734,-0.702174,STAR,-0.367896
0.435188,-0.10392,GALAXY,-0.067123
0.8974,0.018798,GALAXY,-0.147698
0.93407,0.745276,GALAXY,-0.156954
0.466915,1.614912,QSO,0.707477
-0.671847,-1.004028,GALAXY,-0.152338
-1.44001,-0.958633,STAR,-0.36759
-0.600762,-0.757326,STAR,-0.367248
-1.047702,-0.983493,GALAXY,-0.165879
-2.112631,-1.654766,STAR,-0.367242
0.337186,0.151763,GALAXY,-0.204422
0.903861,0.770371,GALAXY,-0.115966
0.294369,1.166521,STAR,-0.367724
0.714668,0.98153,STAR,-0.367114
-1.021978,-0.781336,GALAXY,-0.20009
1.020765,0.071984,GALAXY,-0.144889
0.787995,0.786207,GALAXY,-0.193648
-0.276597,-0.389745,STAR,-0.367601
-1.531202,-1.540732,STAR,-0.368015
-1.3392,-1.725117,GALAXY,-0.297387
0.079163,-0.54436,GALAXY,-0.220351
0.355823,0.341356,GALAXY,-0.232871
-0.600485,-0.363939,STAR,-0.368143
1.020475,0.661236,GALAXY,-0.113715
-2.289131,-2.742438,GALAXY,-0.280862
0.918712,0.703421,GALAXY,-0.156989
-0.00394,-0.161612,STAR,-0.369339
0.360572,-0.015256,GALAXY,-0.115155
-2.694145,-2.478645,STAR,-0.36847
-1.124355,-0.728416,STAR,-0.368711
0.034309,0.300797,GALAXY,-0.259502
0.776001,0.846249,GALAXY,-0.047242
0.879717,0.616925,GALAXY,-0.097909
-0.029651,0.307281,STAR,-0.371034
0.734534,0.786505,STAR,-0.368086
0.421446,0.368948,STAR,-0.366804
-1.020435,-0.844726,STAR,-0.367421
0.238341,0.04892,STAR,-0.367939
-1.850316,0.798122,GALAXY,0.535075
-1.305195,-1.242184,STAR,-0.367872
-0.182428,-1.310685,STAR,-0.367834
-0.671618,-1.228196,GALAXY,-0.156181
0.365984,0.344715,GALAXY,-0.175062
0.98295,1.249584,STAR,-0.366436
-1.220452,-0.958314,GALAXY,-0.235536
-1.365141,-1.430916,GALAXY,-0.278807
0.372433,0.501487,STAR,-0.368529
-1.282496,-1.563891,GALAXY,-0.263677
0.56411,0.724412,GALAXY,-0.095701
1.125866,1.027371,GALAXY,-0.112229
-2.083001,-1.874141,STAR,-0.367834
1.162596,2.101916,QSO,1.501618
0.743177,0.483971,GALAXY,-0.173999
1.174976,1.305289,GALAXY,-0.169581
-0.691315,-1.319603,STAR,-0.367829
1.143671,0.382542,GALAXY,-0.247693
0.518412,0.377419,STAR,-0.366269
0.455162,1.413563,QSO,2.274534
0.207192,-0.009283,GALAXY,-0.140027
0.1326,-0.177396,STAR,-0.368298
-0.215638,-0.594783,GALAXY,-0.290041
-0.875168,-0.647341,GALAXY,-0.351746
1.038726,0.906449,STAR,-0.368348
0.872556,0.769701,STAR,-0.369556
0.598706,-0.273681,STAR,-0.367283
1.022874,0.519386,GALAXY,-0.270919
1.017341,0.867516,GALAXY,-0.161044
-0.596326,-1.00289,GALAXY,-0.249311
0.952537,0.814618,STAR,-0.366714
0.441264,0.897096,GALAXY,-0.185857
0.413515,0.033742,STAR,-0.36724
-1.380739,-1.145452,GALAXY,-0.250707
0.892747,1.437499,GALAXY,-0.153692
0.983384,0.851542,GALAXY,-0.015504
0.286522,0.564526,STAR,-0.366848
0.534974,0.599824,GALAXY,-0.091584
-0.459775,-0.359018,STAR,-0.367635
0.523824,-0.351599,GALAXY,-0.105386
0.421555,0.567459,GALAXY,-0.24757
0.817625,1.035311,STAR,-0.365858
0.941073,1.989104,QSO,1.995608
0.619728,0.822005,STAR,-0.367526
0.874063,0.04182,STAR,-0.367625
-0.249234,-0.291643,STAR,-0.367418
1.133461,1.397492,STAR,-0.369754
1.15188,1.047736,STAR,-0.368004
0.82857,1.848232,QSO,2.613635
0.810452,-0.089667,GALAXY,-0.15463
-1.209013,-0.944731,GALAXY,-0.312178
-0.911765,-0.76516,STAR,-0.366154
1.109352,0.351634,STAR,-0.365988
0.865878,1.846839,QSO,2.377618
0.263739,0.566014,STAR,-0.366296
-1.129948,-1.575689,GALAXY,-0.250281
0.205963,0.267997,GALAXY,-0.209293
-0.99993,-0.896551,GALAXY,-0.168539
-0.434051,-0.112178,STAR,-0.367123
1.140561,0.256465,GALAXY,-0.053327
0.329038,0.361157,STAR,-0.36754
1.065281,0.14023,GALAXY,-0.137189
0.43156,0.669973,GALAXY,-0.197414
0.067989,-0.471405,GALAXY,-0.212777
0.13524,0.065235,STAR,-0.368242
0.683544,0.384477,STAR,-0.368286
0.319358,0.576185,GALAXY,-0.331699
-1.892398,-1.816226,STAR,-0.368054
0.089759,0.422835,STAR,-0.367371
-2.353634,-2.24709,STAR,-0.367817
0.307738,0.271558,GALAXY,-0.236986
0.822338,0.157151,GALAXY,-0.199457
1.089824,0.337317,GALAXY,0.030741
-0.186274,0.113712,GALAXY,-0.204664
0.869265,0.093061,GALAXY,-0.125878
1.138427,0.253064,GALAXY,-0.195501
-2.398741,-2.36206,STAR,-0.368128
-0.624823,-0.206593,STAR,-0.367474
1.126252,0.631433,STAR,-0.368432
-1.289271,-0.721752,GALAXY,-0.297335
0.932057,0.922817,GALAXY,-0.07043
0.567726,0.242021,GALAXY,0.03572
1.161849,2.143708,QSO,2.874842
0.53982,0.802267,STAR,-0.369876
0.92891,0.761868,GALAXY,-0.102555
-0.891971,-1.07711,STAR,-0.367621
-2.10224,-2.228351,STAR,-0.36798
0.549837,2.078916,STAR,-0.367849
0.873063,1.868798,QSO,4.87813
-0.870744,-0.697168,STAR,-0.36777
0.511287,0.807401,GALAXY,0.012323
-0.570446,-0.144245,STAR,-0.367483
0.43561,0.508747,GALAXY,-0.030188
-2.392798,-2.225088,STAR,-0.368096
0.26292,0.238014,GALAXY,-0.121309
0.15167,0.371244,GALAXY,-0.268244
0.162627,1.481065,QSO,3.052494
1.027491,1.518425,STAR,-0.368284
-2.070151,-1.924298,STAR,-0.367588
-0.83939,-0.548962,GALAXY,-0.258222
0.871013,1.547431,QSO,6.006706
0.268404,0.535106,GALAXY,-0.176915
-2.177833,-1.623539,STAR,-0.369739
-1.168317,-0.143512,QSO,1.217248
0.9684,0.498788,STAR,-0.36756
-1.188328,-0.819514,STAR,-0.367934
-1.409224,-2.040873,STAR,-0.367852
0.958227,0.822472,GALAXY,-0.036049
0.35563,0.231626,STAR,-0.368119
-1.177913,-0.753096,STAR,-0.37067
0.432681,0.804776,STAR,-0.367525
0.261774,0.292018,STAR,-0.367813
-0.232454,0.051726,STAR,-0.367219
0.133721,0.087757,GALAXY,-0.112828
0.577418,-0.282864,GALAXY,-0.041842
-2.280391,-1.662918,STAR,-0.36651
0.835429,0.517717,STAR,-0.367533
0.060141,-0.194093,GALAXY,-0.267276
1.152121,0.748869,GALAXY,-0.0267
0.200502,0.661246,GALAXY,0.013298
-0.997784,-0.787108,GALAXY,-0.243643
0.378424,-0.081802,GALAXY,-0.166974
-0.037125,-0.129737,STAR,-0.36792
0.399001,0.100384,STAR,-0.367011
0.311221,1.45341,QSO,4.13076
1.110895,1.967623,QSO,0.706763
0.960059,0.434463,GALAXY,0.016367
0.124909,0.441701,STAR,-0.369085
0.375049,0.671035,STAR,-0.368245
1.066897,0.254701,GALAXY,-0.234086
0.477499,0.560551,GALAXY,-0.15283
0.118918,0.367194,STAR,-0.367372
0.053102,0.009519,STAR,-0.367015
-0.421213,-0.324688,STAR,-0.366781
0.438298,0.479135,STAR,-0.367875
-0.20098,0.134193,STAR,-0.369485
0.418457,0.1245,GALAXY,-0.130658
0.339139,0.136946,GALAXY,0.035271
1.019559,0.701168,GALAXY,-0.140966
0.196886,0.359786,STAR,-0.367844
0.54997,1.294395,QSO,4.292619
1.06193,1.939319,QSO,0.292789
-1.083889,-0.572696,STAR,-0.369655
0.274878,-0.481991,GALAXY,-0.242168
0.676938,0.1524,GALAXY,-0.063661
0.938735,1.091898,STAR,-0.36691
0.823133,0.790831,GALAXY,0.156319
0.518002,0.760837,STAR,-0.37139
-0.925567,-0.075212,GALAXY,-0.249155
0.826617,1.901258,QSO,3.071796
0.999537,0.879027,STAR,-0.368066
-1.501548,-1.349831,STAR,-0.367684
0.913276,0.572912,GALAXY,0.035253
1.029275,0.874553,GALAXY,-0.183466
0.528248,0.362305,GALAXY,-0.147131
0.400858,0.494696,GALAXY,-0.096876
1.178544,0.546606,GALAXY,-0.104346
0.777267,2.072517,QSO,2.262928
-1.909551,-0.55061,STAR,-0.368291
0.388815,0.245677,GALAXY,-0.115797
0.936179,0.793222,GALAXY,-0.224752
0.540278,-0.39743,GALAXY,-0.152956
0.908852,1.466366,QSO,0.248695
-0.50223,-0.251265,STAR,-0.368037
0.381643,-0.318693,GALAXY,-0.178784
1.084351,1.307308,STAR,-0.365578
-0.322476,-0.354139,GALAXY,-0.156905
0.017107,-0.508659,GALAXY,-0.140526
0.946257,0.06702,GALAXY,-0.232476
0.813189,-0.092909,GALAXY,-0.134829
1.074877,0.064905,GALAXY,0.01385
0.424858,1.540033,QSO,5.021708
0.920484,0.207329,GALAXY,-0.244975
0.676022,0.302498,STAR,-0.367207
1.049647,0.539336,GALAXY,-0.069281
0.269381,0.215598,GALAXY,-0.232627
-0.402842,-0.612756,STAR,-0.367825
-1.352701,-1.465066,STAR,-0.36807
-0.695883,-0.548218,STAR,-0.368309
-0.63977,-0.774279,STAR,-0.36779
-1.73445,-1.309729,GALAXY,-0.266414
0.640161,0.214822,GALAXY,-0.116125
0.392142,-0.369477,GALAXY,-0.136839
0.846145,0.871237,GALAXY,0.023768
0.542086,0.246751,GALAXY,-0.242216
0.735113,0.866432,QSO,2.368787
0.554924,0.595965,STAR,-0.368778
-0.763496,-0.668269,STAR,-0.36745
0.861647,0.642019,GALAXY,-0.144015
-1.502922,-1.621626,STAR,-0.36793
1.124492,2.075461,STAR,-0.367882
1.141453,0.292645,GALAXY,-0.102787
-0.103472,0.280103,STAR,-0.366835
0.976947,0.908043,STAR,-0.368879
0.949041,0.40077,STAR,-0.366844
0.591123,1.59814,QSO,0.297407
0.523884,1.757123,QSO,4.843557
-1.315826,-0.984684,STAR,-0.368308
0.009115,0.148616,GALAXY,-0.144689
0.369311,-0.137942,GALAXY,-0.149033
0.461648,0.537635,GALAXY,-0.206274
-0.670171,0.856537,STAR,-0.368132
-2.537824,-2.62312,GALAXY,-0.262924
-0.067972,1.040519,QSO,0.324902
-0.144409,-0.826412,GALAXY,-0.186118
-0.641687,-0.701122,STAR,-0.366737
0.315754,0.401653,STAR,-0.366835
-2.482675,-1.913765,STAR,-0.36761
-1.258014,-1.692583,STAR,-0.368234
0.706701,0.922286,STAR,-0.365874
1.130254,0.597995,GALAXY,-0.162326
0.948728,0.729259,GALAXY,-0.159712
0.739283,0.978809,STAR,-0.368285
0.360873,0.182075,GALAXY,-0.133176
0.887564,0.093783,GALAXY,-0.069479
0.587097,0.215545,STAR,-0.368165
-1.636617,-2.050545,GALAXY,-0.263636
-1.86131,-1.450165,STAR,-0.367096
0.796276,0.238078,STAR,-0.36804
0.600429,1.212724,QSO,1.616591
-1.662244,-1.157622,STAR,-0.365036
-1.330533,-1.259338,GALAXY,-0.264103
0.177707,0.089447,GALAXY,-0.139225
0.513915,0.302615,GALAXY,-0.119014
0.70089,-0.115431,GALAXY,-0.121837
0.762584,1.567157,QSO,1.569517
-0.116358,0.205342,GALAXY,-0.275484
0.975054,1.871275,QSO,1.622271
0.444048,0.176293,GALAXY,-0.242748
0.870471,0.065915,GALAXY,-0.117083
0.400038,-0.110148,GALAXY,-0.155827
-0.627041,-0.464635,GALAXY,-0.323299
0.030656,0.345778,STAR,-0.3655
0.357751,1.57346,QSO,4.729169
1.165827,1.413382,STAR,-0.368359
-0.200437,-0.896934,STAR,-0.367949
-0.959705,-1.202199,STAR,-0.367951
1.138548,1.012693,GALAXY,-0.292933
1.039039,1.641664,QSO,1.86383
0.780075,1.070555,STAR,-0.369306
0.776797,0.765258,GALAXY,-0.044018
0.140074,-0.492992,GALAXY,-0.250369
-0.244074,-0.798278,STAR,-0.367603
0.61258,0.481495,GALAXY,-0.164699
0.35264,0.572922,GALAXY,-0.053797
0.695056,0.925783,STAR,-0.365768
-0.400925,-0.066667,STAR,-0.367042
1.151193,1.212862,GALAXY,-0.062534
0.659857,1.859913,QSO,4.579068
0.750169,0.917971,STAR,-0.369031
-0.231514,0.138774,STAR,-0.367902
0.699034,0.785825,STAR,-0.367619
-1.381631,-1.579143,STAR,-0.367815
1.153447,2.710725,STAR,-0.36718
1.005805,1.078665,GALAXY,0.083774
0.696286,0.376473,GALAXY,-0.116243
0.696286,0.888678,STAR,-0.367522
-0.337134,1.093258,QSO,9.535182
0.273383,0.39434,STAR,-0.366758
0.857368,0.675893,GALAXY,-0.08018
0.37124,0.230361,STAR,-0.367791
-1.374314,-1.79618,GALAXY,-0.202041
-0.989732,-0.681576,STAR,-0.367947
