@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R9,11'

@attribute ra numeric
@attribute dec numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run {id1045,id1302,id756,id752,id1350,id1404,id1345,id1140,id1412,id1334,id1239,id1035,id1231,id745,id1336,id1331,id1402,id308,id1356,id1119,id1411,id727,id1332}
@attribute camcol numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
-0.708848,-0.566046,-0.149002,-0.076806,0.026637,0.123357,0.212862,id1239,0.812624,STAR,-0.367769,2.518956
0.297135,-0.58066,0.40709,0.8084,0.885071,0.912827,0.939279,id752,0.21354,STAR,-0.365155,1.072458
0.463928,-0.584198,0.612472,-0.241093,-0.638043,-0.74728,-0.898584,id752,0.21354,GALAXY,-0.117726,-0.631989
-0.315975,1.920212,-4.546513,-2.543926,-1.380882,-0.782369,-0.340173,id1302,0.21354,STAR,-0.36777,-0.373379
-0.064115,2.11053,-1.039167,-1.226124,-1.085554,-0.924728,-0.782357,id1350,1.411708,STAR,-0.36805,1.030128
0.697606,-0.579192,-3.5758,-1.766526,-0.809509,-0.34527,0.004142,id752,0.21354,STAR,-0.367937,1.762306
-0.270284,-0.621469,0.551959,0.226439,0.11519,0.107267,0.099987,id756,-1.583711,STAR,-0.36517,0.83832
-0.41306,-0.593316,0.786717,0.861947,0.738075,0.582629,0.512527,id756,-0.385544,GALAXY,-0.126994,-0.661091
0.088439,-0.603654,0.809295,0.821473,0.756454,0.688519,0.668179,id756,-0.984627,GALAXY,-0.150982,-0.668367
1.415633,-0.565669,-1.471002,-1.215017,-1.030153,-0.908463,-0.810296,id752,0.812624,STAR,-0.368655,-0.827105
-0.295699,-0.588834,-0.008508,-0.243187,-0.233853,-0.179815,-0.10874,id756,-0.385544,STAR,-0.367869,0.841627
0.729769,1.973492,0.676553,-0.550025,-0.832493,-0.82326,-0.747045,id1350,-0.984627,STAR,-0.367929,1.311887
0.497388,-0.589546,0.445905,0.731576,0.790162,0.83661,0.881922,id1334,-0.385544,STAR,-0.367836,2.504405
0.256074,-0.724519,0.703964,0.20008,-0.147889,-0.307535,-0.419901,id1140,-1.583711,GALAXY,-0.01228,-0.626698
0.94666,-0.618866,-2.949348,-2.564929,-2.187981,-1.962736,-1.754277,id752,-0.984627,STAR,-0.369134,-0.844963
1.47827,-0.622353,-0.696727,-0.55839,-0.53917,-0.623376,-0.658766,id745,-1.583711,GALAXY,-0.24317,-0.622068
1.300026,-0.541857,0.946715,0.896543,0.754637,0.557255,0.491611,id745,1.411708,GALAXY,-0.13785,-0.826443
-0.967017,1.576606,0.731038,1.430983,1.604907,1.712953,1.742682,id1350,0.812624,QSO,2.821425,1.973956
1.782759,0.445237,-0.699512,-0.83347,-0.822879,-0.778096,-0.724031,id1345,-1.583711,STAR,-0.369033,0.637913
-0.94636,-0.545631,-0.383748,-0.393349,-0.306164,-0.210015,-0.144395,id1239,1.411708,STAR,-0.366849,2.51631
-0.223232,-0.610376,0.789526,0.627936,0.460242,0.284046,0.237272,id756,-0.984627,GALAXY,-0.119343,-0.682918
0.211019,-0.632781,1.020475,1.314121,1.357081,1.369514,1.343601,id752,-1.583711,STAR,-0.367318,1.50105
-3.097598,-0.067073,0.080127,-0.201597,-0.251987,-0.222517,-0.185851,id1035,-0.984627,STAR,-0.368303,0.211305
0.165478,-0.578614,1.056542,1.222088,1.210396,1.199417,1.223136,id745,0.21354,STAR,-0.366347,1.310565
-0.3352,-0.560137,0.942797,0.025059,-0.323338,-0.44767,-0.555296,id756,0.812624,GALAXY,-0.197607,-0.679611
1.677895,1.815147,0.875823,0.870301,0.72495,0.556587,0.507637,id1336,-0.984627,QSO,-0.189906,-0.823798
-0.060942,-0.65075,0.227347,0.085716,-0.070964,-0.21799,-0.292422,id1140,0.812624,GALAXY,-0.123943,-0.37404
1.084862,-0.617369,-1.954852,-1.944758,-1.88385,-1.892234,-1.914301,id752,-0.984627,GALAXY,-0.270278,-0.84364
-0.974029,1.393037,0.058357,-0.049321,-0.191088,-0.313927,-0.481738,id1331,-0.385544,GALAXY,-0.233324,-0.706067
0.340257,2.100777,0.738283,0.482536,0.125708,-0.112372,-0.251944,id1412,0.21354,GALAXY,-0.014729,-0.630005
1.26696,-0.564253,-0.511994,-0.281248,-0.002993,0.153038,0.257018,id752,0.812624,STAR,-0.368025,-0.826443
-0.940404,1.471952,-0.347175,-0.205381,-0.05025,-0.088318,-0.051308,id1345,0.21354,GALAXY,-0.222677,-0.703421
0.1829,-0.600817,0.435755,0.465605,0.506651,0.532392,0.586194,id752,-0.385544,STAR,-0.367741,-0.87671
-0.96906,1.407174,0.866915,1.89149,1.971605,2.120704,2.189046,id1345,-0.385544,QSO,3.164071,-0.706067
-0.957707,1.409138,1.170022,1.52612,1.416888,1.484811,1.492607,id1331,-0.385544,STAR,-0.368619,1.553963
-0.264344,-0.573445,-0.77285,-1.04718,-0.952889,-0.810811,-0.693509,id756,0.21354,STAR,-0.367769,0.83832
-0.179853,-0.608858,0.052487,-0.16276,-0.37324,-0.488438,-0.596861,id756,-0.984627,GALAXY,-0.176868,-0.688209
-0.236436,-0.605599,-0.992734,-0.702174,-0.323037,-0.112284,0.062385,id756,-0.984627,STAR,-0.367896,-0.682918
0.463767,2.050951,0.435188,-0.10392,-0.436664,-0.554052,-0.694905,id1412,-0.984627,GALAXY,-0.067123,-0.630005
0.588093,-0.544217,0.8974,0.018798,-0.324186,-0.420599,-0.529765,id1404,1.411708,GALAXY,-0.147698,-0.651832
0.483143,-0.57479,0.93407,0.745276,0.592351,0.443057,0.391051,id1334,0.21354,GALAXY,-0.156954,-0.631989
0.589297,-0.538897,0.466915,1.614912,1.973045,1.914771,1.666441,id1404,1.411708,QSO,0.707477,-0.607517
0.563516,-0.582017,-0.671847,-1.004028,-1.162639,-1.209797,-1.301318,id752,0.21354,GALAXY,-0.152338,-0.651832
-0.889335,-0.564085,-1.44001,-0.958633,-0.673078,-0.514013,-0.374056,id1239,0.812624,STAR,-0.36759,1.714023
0.984705,-0.619735,-0.600762,-0.757326,-0.710505,-0.636001,-0.563999,id752,-0.984627,STAR,-0.367248,1.132646
-0.446462,-0.543006,-1.047702,-0.983493,-0.953124,-0.997331,-1.021331,id756,1.411708,GALAXY,-0.165879,-0.62273
-0.27961,-0.625971,-2.112631,-1.654766,-1.284532,-1.098588,-0.955405,id756,-1.583711,STAR,-0.367242,0.83832
-3.093734,-0.062893,0.337186,0.151763,0.000867,-0.133112,-0.19605,id1035,-0.984627,GALAXY,-0.204422,-0.703421
-0.374683,-0.537227,0.903861,0.770371,0.625447,0.482348,0.485391,id756,1.411708,GALAXY,-0.115966,-0.650509
0.531618,-0.544987,0.294369,1.166521,1.7492,1.997652,2.21731,id1404,1.411708,STAR,-0.367724,1.758337
0.228974,-0.597936,0.714668,0.98153,1.085433,1.129038,1.194437,id752,-0.385544,STAR,-0.367114,1.751062
-0.071766,-0.594084,-1.021978,-0.781336,-0.664774,-0.673631,-0.645557,id756,-0.385544,GALAXY,-0.20009,-0.877372
0.58775,-0.543956,1.020765,0.071984,-0.327698,-0.430156,-0.554084,id1404,1.411708,GALAXY,-0.144889,-0.651832
0.776899,2.037707,0.787995,0.786207,0.63086,0.45257,0.397563,id1350,1.411708,GALAXY,-0.193648,-0.632651
0.194519,-0.58104,-0.276597,-0.389745,-0.431052,-0.359364,-0.337841,id752,0.21354,STAR,-0.367601,0.793344
-0.035775,-0.623086,-1.531202,-1.540732,-1.342429,-1.199097,-1.089304,id756,-1.583711,STAR,-0.368015,1.01227
1.461967,-0.589613,-1.3392,-1.725117,-1.795175,-1.797879,-1.837357,id745,-0.385544,GALAXY,-0.297387,-0.622068
-0.914598,1.498425,0.079163,-0.54436,-0.771687,-0.82144,-0.896753,id1345,0.21354,GALAXY,-0.220351,-0.703421
0.84678,-0.617464,0.355823,0.341356,0.234692,0.125502,0.049469,id752,-0.984627,GALAXY,-0.232871,-0.878033
0.199107,-0.547578,-0.600485,-0.363939,-0.167389,-0.039048,0.05186,id752,1.411708,STAR,-0.368143,0.801942
-0.050802,-0.648073,1.020475,0.661236,0.370926,0.155306,0.011666,id1231,1.411708,GALAXY,-0.113715,-0.427614
-0.417712,-0.559212,-2.289131,-2.742438,-2.755324,-2.732644,-2.772377,id756,0.812624,GALAXY,-0.280862,-0.661091
0.287389,-0.651132,0.918712,0.703421,0.495908,0.3894,0.300314,id1231,1.411708,GALAXY,-0.156989,-0.622068
1.025849,-0.617622,-0.00394,-0.161612,-0.201482,-0.176782,-0.142631,id752,-0.984627,STAR,-0.369339,1.342312
0.783269,-0.618515,0.360572,-0.015256,-0.130442,-0.293354,-0.353967,id752,-0.984627,GALAXY,-0.115155,-0.828427
-3.144939,-0.053826,-2.694145,-2.478645,-2.145404,-1.921977,-1.732492,id1035,-0.984627,STAR,-0.36847,0.212628
-0.287771,-0.571548,-1.124355,-0.728416,-0.340955,-0.142282,-0.001099,id756,0.21354,STAR,-0.368711,0.83832
1.326798,1.414224,0.034309,0.300797,0.428059,0.456632,0.437766,id1345,-1.583711,GALAXY,-0.259502,-0.37404
-0.296686,-0.539745,0.776001,0.846249,0.798702,0.689178,0.688928,id756,1.411708,GALAXY,-0.047242,-0.681595
1.678841,1.818758,0.879717,0.616925,0.392666,0.209482,0.127658,id1336,-0.984627,GALAXY,-0.097909,-0.818506
1.407195,-0.57161,-0.029651,0.307281,0.420564,0.482788,0.545825,id745,0.21354,STAR,-0.371034,-0.827105
1.480639,-0.623894,0.734534,0.786505,0.745928,0.746009,0.743768,id745,-1.583711,STAR,-0.368086,-0.622068
0.292969,-0.602312,0.421446,0.368948,0.986391,1.288101,1.38907,id752,-0.385544,STAR,-0.366804,1.072458
0.175684,-0.634678,-1.020435,-0.844726,-0.710279,-0.621037,-0.523445,id752,-1.583711,STAR,-0.367421,1.310565
-0.288677,-0.605218,0.238341,0.04892,0.026788,0.088303,0.132791,id756,-0.984627,STAR,-0.367939,0.841627
-1.079082,1.394652,-1.850316,0.798122,0.689548,-0.080458,0.256199,id1350,0.21354,GALAXY,0.535075,-0.69813
-0.295931,-0.56146,-1.305195,-1.242184,-1.025342,-0.875431,-0.751844,id756,0.812624,STAR,-0.367872,0.83832
-0.037927,1.988851,-0.182428,-1.310685,-1.55215,-1.48647,-1.405732,id1302,0.21354,STAR,-0.367834,1.323793
0.1682,-0.624382,-0.671618,-1.228196,-1.502841,-1.58151,-1.64988,id756,-1.583711,GALAXY,-0.156181,-0.606856
-0.152118,-0.605592,0.365984,0.344715,0.192379,0.025599,-0.018153,id756,-0.984627,GALAXY,-0.175062,-0.632651
-0.282615,-0.624144,0.98295,1.249584,1.294938,1.316798,1.322936,id756,-1.583711,STAR,-0.366436,2.032822
-0.326141,-0.559265,-1.220452,-0.958314,-0.854374,-0.860327,-0.858172,id756,0.812624,GALAXY,-0.235536,-0.679611
-1.205694,1.16156,-1.365141,-1.430916,-1.387247,-1.397082,-1.412587,id1402,0.21354,GALAXY,-0.278807,1.485176
1.183102,1.682865,0.372433,0.501487,0.606766,0.668183,0.720269,id1345,1.411708,STAR,-0.368529,1.047986
0.186244,-0.601122,-1.282496,-1.563891,-1.617871,-1.633708,-1.703809,id752,-0.385544,GALAXY,-0.263677,-0.606856
0.71212,1.942914,0.56411,0.724412,0.68805,0.566891,0.543041,id1345,0.812624,GALAXY,-0.095701,-0.388591
-0.629019,-0.555144,1.125866,1.027371,0.847729,0.729041,0.689137,id756,0.812624,GALAXY,-0.112229,-0.866789
0.455955,-0.576302,-2.083001,-1.874141,-1.613229,-1.441464,-1.300465,id745,0.21354,STAR,-0.367834,1.131985
0.53826,2.075982,1.162596,2.101916,2.290546,2.275468,2.293869,id1412,0.21354,QSO,1.501618,-0.630005
-0.082641,-0.642203,0.743177,0.483971,0.321231,0.209693,0.102286,id1231,1.411708,GALAXY,-0.173999,-0.37404
-0.140829,-0.603977,1.174976,1.305289,1.350895,1.23644,1.209351,id756,-0.984627,GALAXY,-0.169581,-0.632651
0.23508,-0.584368,-0.691315,-1.319603,-1.312515,-1.183122,-1.076974,id752,0.21354,STAR,-0.367829,0.793344
0.377882,-0.723223,1.143671,0.382542,0.070194,-0.066566,-0.166741,id1140,-1.583711,GALAXY,-0.247693,-0.624052
0.527777,-0.537674,0.518412,0.377419,0.322652,0.350452,0.37847,id1404,1.411708,STAR,-0.366269,1.342312
0.44257,2.086998,0.455162,1.413563,1.5132,1.690771,1.903976,id1412,0.21354,QSO,2.274534,-0.630005
0.669569,-0.544149,0.207192,-0.009283,-0.158105,-0.2412,-0.337699,id1404,1.411708,GALAXY,-0.140027,-0.659768
0.945559,-0.56679,0.1326,-0.177396,-0.174526,-0.124452,-0.080693,id752,0.812624,STAR,-0.368298,1.132646
0.675214,-0.571201,-0.215638,-0.594783,-0.727679,-0.790334,-0.830928,id1404,0.21354,GALAXY,-0.290041,-0.659768
0.387262,2.118638,-0.875168,-0.647341,-0.545507,-0.501626,-0.47745,id1350,1.411708,GALAXY,-0.351746,-0.630005
-0.15556,2.099539,1.038726,0.906449,0.881888,0.920643,0.958707,id1350,1.411708,STAR,-0.368348,1.27088
1.662905,1.860971,0.872556,0.769701,1.150334,1.327972,1.447472,id1336,-0.984627,STAR,-0.369556,-0.823798
-1.167659,-0.534134,0.598706,-0.273681,-0.452764,-0.438429,-0.392121,id308,1.411708,STAR,-0.367283,2.512342
-1.098319,1.172849,1.022874,0.519386,0.230634,0.028958,-0.137264,id1345,-0.984627,GALAXY,-0.270919,-0.703421
0.937734,-0.616601,1.017341,0.867516,0.632649,0.4664,0.386219,id752,-0.984627,GALAXY,-0.161044,-0.844963
-0.082461,-0.65173,-0.596326,-1.00289,-1.160332,-1.216118,-1.27939,id1140,0.812624,GALAXY,-0.249311,-0.37404
-0.307105,-0.573532,0.952537,0.814618,0.74316,0.751407,0.771748,id756,0.21354,STAR,-0.366714,0.841627
0.174278,-0.60956,0.441264,0.897096,1.11593,1.081341,1.124641,id756,-0.984627,GALAXY,-0.185857,-0.622068
0.498956,-0.578563,0.413515,0.033742,-0.056182,-0.027284,0.014625,id752,0.21354,STAR,-0.36724,2.504405
-0.810963,1.638029,-1.380739,-1.145452,-1.008921,-0.994289,-1.007662,id1345,0.812624,GALAXY,-0.250707,-0.682918
0.096767,-0.610702,0.892747,1.437499,1.676522,1.478024,1.62113,id756,-0.984627,GALAXY,-0.153692,-0.668367
-0.294411,-0.554986,0.983384,0.851542,0.611257,0.504099,0.411165,id756,0.812624,GALAXY,-0.015504,-0.681595
-0.261678,-0.576566,0.286522,0.564526,0.574245,0.619194,0.707946,id756,0.21354,STAR,-0.366848,0.841627
1.531776,-0.615999,0.534974,0.599824,0.471672,0.327426,0.260655,id752,-0.984627,GALAXY,-0.091584,-0.839671
0.991835,-0.569574,-0.459775,-0.359018,-0.294931,-0.261826,-0.190951,id752,0.812624,STAR,-0.367635,1.132646
-1.120206,-0.55325,0.523824,-0.351599,-0.715881,-0.832632,-0.922986,id308,0.812624,GALAXY,-0.105386,1.95213
-0.915382,1.500625,0.421555,0.567459,0.687137,0.650142,0.699561,id1345,0.21354,GALAXY,-0.24757,-0.703421
-0.049807,-0.589952,0.817625,1.035311,1.166397,1.238822,1.322635,id756,-0.385544,STAR,-0.365858,1.046663
1.385106,1.452238,0.941073,1.989104,2.127695,2.306293,2.275219,id1345,1.411708,QSO,1.995608,-0.37404
0.98935,-0.611783,0.619728,0.822005,0.883536,0.945849,0.99845,id752,-0.984627,STAR,-0.367526,1.132646
-0.307726,-0.556382,0.874063,0.04182,-0.241348,-0.279849,-0.296418,id756,0.812624,STAR,-0.367625,0.841627
-0.26847,-0.556399,-0.249234,-0.291643,-0.263022,-0.198885,-0.163096,id756,0.812624,STAR,-0.367418,0.83832
0.598895,2.08266,1.133461,1.397492,1.271239,1.249126,1.234372,id1350,1.411708,STAR,-0.369754,1.108174
0.48658,-0.583022,1.15188,1.047736,0.953484,0.929549,0.923805,id752,0.21354,STAR,-0.368004,2.504405
0.52096,-0.610094,0.82857,1.848232,1.833347,2.010955,2.074642,id1334,-0.984627,QSO,2.613635,-0.632651
1.192335,-0.61765,0.810452,-0.089667,-0.50938,-0.64896,-0.77383,id752,-0.984627,GALAXY,-0.15463,-0.629344
-0.478358,-0.544157,-1.209013,-0.944731,-0.790142,-0.738919,-0.730894,id756,1.411708,GALAXY,-0.312178,-0.650509
0.275344,-0.598658,-0.911765,-0.76516,-0.425854,-0.273044,-0.161833,id752,-0.385544,STAR,-0.366154,1.075765
0.233078,-0.579354,1.109352,0.351634,0.139916,0.081094,0.017535,id752,0.21354,STAR,-0.365988,0.793344
-0.255061,-0.62111,0.865878,1.846839,1.886469,2.028749,2.003634,id756,-1.583711,QSO,2.377618,-0.682256
-0.886362,-0.564295,0.263739,0.566014,0.711721,0.779436,0.86741,id1239,0.812624,STAR,-0.366296,1.71733
-0.502055,-0.53777,-1.129948,-1.575689,-1.69424,-1.722067,-1.750557,id756,1.411708,GALAXY,-0.250281,-0.650509
-1.264534,0.964966,0.205963,0.267997,0.165639,0.066174,-0.024674,id1350,-0.385544,GALAXY,-0.209293,-0.698792
0.05088,-0.605419,-0.99993,-0.896551,-0.818793,-0.840431,-0.827166,id756,-0.984627,GALAXY,-0.168539,-0.659768
-0.048852,-0.603789,-0.434051,-0.112178,0.02691,0.095047,0.190884,id756,-0.984627,STAR,-0.367123,-0.877372
-0.582769,1.816707,1.140561,0.256465,-0.276929,-0.456444,-0.600607,id1345,0.812624,GALAXY,-0.053327,-0.435551
0.646474,-0.537641,0.329038,0.361157,0.427786,0.506473,0.597731,id1404,1.411708,STAR,-0.36754,-0.605533
0.641037,-0.582226,1.065281,0.14023,-0.297558,-0.435071,-0.589296,id752,0.21354,GALAXY,-0.137189,-0.839671
-0.511441,-0.553797,0.43156,0.669973,0.637141,0.440868,0.434313,id756,0.812624,GALAXY,-0.197414,-0.681595
-3.274478,-0.017372,0.067989,-0.471405,-0.709723,-0.801025,-0.904695,id1035,-0.385544,GALAXY,-0.212777,-0.74046
-1.045093,1.28095,0.13524,0.065235,0.069525,0.123172,0.199118,id1331,-0.385544,STAR,-0.368242,1.243762
-0.093694,-0.642859,0.683544,0.384477,0.257657,0.223286,0.237055,id1231,1.411708,STAR,-0.368286,1.290061
-0.923565,1.468843,0.319358,0.576185,0.654258,0.689565,0.604711,id1345,-0.385544,GALAXY,-0.331699,-0.703421
0.549099,2.095619,-1.892398,-1.816226,-1.547038,-1.347909,-1.186914,id1350,1.411708,STAR,-0.368054,1.079733
0.653898,-0.617329,0.089759,0.422835,0.612839,0.709883,0.782248,id752,-0.984627,STAR,-0.367371,1.778841
0.139711,-0.611309,-2.353634,-2.24709,-1.950418,-1.735219,-1.551903,id756,-0.984627,STAR,-0.367817,1.065844
-1.003202,1.430041,0.307738,0.271558,0.291967,0.233326,0.145406,id1411,-1.583711,GALAXY,-0.236986,-0.700114
0.015404,1.978714,0.822338,0.157151,-0.302756,-0.507402,-0.684489,id1302,-0.385544,GALAXY,-0.199457,-0.413063
-0.010169,2.11742,1.089824,0.337317,-0.097102,-0.203905,-0.320302,id1350,1.411708,GALAXY,0.030741,-0.651832
0.232626,-0.726539,-0.186274,0.113712,0.365954,0.37237,0.493174,id1140,-1.583711,GALAXY,-0.204664,-0.626698
0.356226,2.06245,0.869265,0.093061,-0.257759,-0.353473,-0.454569,id1412,-0.984627,GALAXY,-0.125878,-0.630005
-2.460156,-0.782945,1.138427,0.253064,-0.194778,-0.366081,-0.536905,id1045,1.411708,GALAXY,-0.195501,-0.682918
0.116873,-0.628026,-2.398741,-2.36206,-2.078017,-1.872892,-1.71675,id756,-1.583711,STAR,-0.368128,1.065844
0.224308,-0.584279,-0.624823,-0.206593,-0.004067,0.108428,0.210278,id752,0.21354,STAR,-0.367474,-0.628682
-1.061474,1.31232,1.126252,0.631433,0.4469,0.413639,0.421188,id1331,0.812624,STAR,-0.368432,1.243762
1.008946,1.795534,-1.289271,-0.721752,-0.445006,-0.32737,-0.31185,id1345,0.812624,GALAXY,-0.297335,-0.568494
1.190539,-0.565764,0.932057,0.922817,0.780144,0.639785,0.617786,id752,0.812624,GALAXY,-0.07043,-0.629344
1.669474,1.781289,0.567726,0.242021,-0.040486,-0.201461,-0.319583,id1336,-1.583711,GALAXY,0.03572,-0.818506
0.963469,-0.618819,1.161849,2.143708,2.001715,2.034702,2.165588,id752,-0.984627,QSO,2.874842,-0.845624
1.139312,-0.613312,0.53982,0.802267,0.930312,0.988103,1.03953,id752,-0.984627,STAR,-0.369876,1.778841
0.037939,-0.658433,0.92891,0.761868,0.45834,0.292935,0.186177,id1140,0.812624,GALAXY,-0.102555,-0.377347
-0.288447,-0.577711,-0.891971,-1.07711,-1.013544,-0.908023,-0.814534,id756,0.21354,STAR,-0.367621,0.841627
-0.030292,-0.591538,-2.10224,-2.228351,-1.965106,-1.742728,-1.562428,id756,-0.385544,STAR,-0.36798,1.01227
1.325866,-0.593965,0.549837,2.078916,2.132808,2.069913,1.997464,id745,-0.385544,STAR,-0.367849,-0.825782
-0.098412,1.98247,0.873063,1.868798,1.970352,1.925655,1.795182,id1302,0.21354,QSO,4.87813,2.516972
0.92164,-0.56307,-0.870744,-0.697168,-0.512722,-0.385634,-0.282658,id752,0.812624,STAR,-0.36777,-0.844963
-0.10371,-0.607767,0.511287,0.807401,0.573153,0.401937,0.333084,id756,-0.984627,GALAXY,0.012323,-0.878694
0.948339,-0.613335,-0.570446,-0.144245,0.033539,0.112806,0.20986,id752,-0.984627,STAR,-0.367483,1.132646
0.079864,-0.606779,0.43561,0.508747,0.313604,0.20753,0.132064,id756,-0.984627,GALAXY,-0.030188,-0.659768
-1.095493,-0.548569,-2.392798,-2.225088,-2.093054,-1.820026,-1.792013,id308,0.812624,STAR,-0.368096,0.579048
-0.342492,-0.574549,0.26292,0.238014,0.197397,0.11191,0.053674,id756,0.21354,GALAXY,-0.121309,-0.650509
0.487938,-0.610857,0.15167,0.371244,0.44013,0.414395,0.410755,id1334,-0.984627,GALAXY,-0.268244,-0.631989
0.180773,-0.60539,0.162627,1.481065,1.621356,1.740383,1.87582,id756,-0.984627,QSO,3.052494,-0.606856
1.687354,1.785123,1.027491,1.518425,1.541343,1.469856,1.387005,id1336,-0.984627,STAR,-0.368284,-0.818506
0.238065,-0.54917,-2.070151,-1.924298,-1.656663,-1.456911,-1.304076,id752,1.411708,STAR,-0.367588,0.793344
-0.276714,1.933202,-0.83939,-0.548962,-0.285403,-0.236681,-0.211817,id1302,0.21354,GALAXY,-0.258222,1.030128
-0.215779,-0.588011,0.871013,1.547431,1.725765,1.840224,1.69213,id756,-0.385544,QSO,6.006706,1.561899
-0.0859,-0.654308,0.268404,0.535106,0.466993,0.33045,0.285776,id1140,0.812624,GALAXY,-0.176915,-0.37404
0.564721,2.033083,-2.177833,-1.623539,-1.233463,-1.022722,-0.860806,id1412,-0.984627,STAR,-0.369739,1.079733
-0.042466,1.98912,-1.168317,-0.143512,0.369033,0.37841,0.674114,id1302,0.21354,QSO,1.217248,-0.583045
0.235256,-0.59538,0.9684,0.498788,0.370351,0.339682,0.370887,id752,-0.385544,STAR,-0.36756,0.793344
0.971647,-0.618825,-1.188328,-0.819514,-0.509069,-0.325453,-0.175309,id752,-0.984627,STAR,-0.367934,1.132646
-0.310663,-0.55842,-1.409224,-2.040873,-1.966217,-1.788331,-1.643167,id756,0.812624,STAR,-0.367852,0.841627
1.506848,-0.61599,0.958227,0.822472,0.51988,0.363517,0.267802,id752,-0.984627,GALAXY,-0.036049,-0.839671
-0.048609,-0.625847,0.35563,0.231626,0.252921,0.343383,0.414233,id756,-1.583711,STAR,-0.368119,1.290061
1.17686,1.687914,-1.177913,-0.753096,-0.490953,-0.337841,-0.240173,id1345,1.411708,STAR,-0.37067,-0.39256
-0.206537,-0.594723,0.432681,0.804776,0.894853,0.959186,0.998843,id756,-0.385544,STAR,-0.367525,1.561899
0.12885,-0.610701,0.261774,0.292018,0.309998,0.384055,0.477976,id756,-0.984627,STAR,-0.367813,-0.87671
-2.426165,-0.770172,-0.232454,0.051726,0.135867,0.187089,0.226898,id1045,1.411708,STAR,-0.367219,2.419084
0.058142,-0.72238,0.133721,0.087757,-0.080257,-0.182857,-0.264584,id1140,-1.583711,GALAXY,-0.112828,-0.377347
-0.559101,-0.572644,0.577418,-0.282864,-0.775717,-0.893552,-1.031195,id756,0.21354,GALAXY,-0.041842,-0.88134
0.261724,-0.584802,-2.280391,-1.662918,-1.269656,-1.047727,-0.890416,id752,0.21354,STAR,-0.36651,1.075765
-0.714717,-0.565205,0.835429,0.517717,0.468104,0.509937,0.552195,id1239,0.812624,STAR,-0.367533,2.518956
1.23846,-0.611747,0.060141,-0.194093,-0.22101,-0.276139,-0.240892,id752,-0.984627,GALAXY,-0.267276,-0.844963
1.732366,1.628505,1.152121,0.748869,0.344393,0.164371,-0.020101,id1336,-1.583711,GALAXY,-0.0267,-0.624052
-0.668316,-0.56829,0.200502,0.661246,0.559896,0.359736,0.366473,id1239,0.812624,GALAXY,0.013298,-0.414386
1.371861,-0.541518,-0.997784,-0.787108,-0.645792,-0.63201,-0.635367,id745,1.411708,GALAXY,-0.243643,-0.82512
-0.031038,-0.625011,0.378424,-0.081802,-0.356726,-0.506927,-0.625335,id756,-1.583711,GALAXY,-0.166974,-0.84827
0.156637,-0.622963,-0.037125,-0.129737,-0.045476,0.024597,0.129238,id756,-1.583711,STAR,-0.36792,-0.87671
0.124256,-0.610674,0.399001,0.100384,-0.020497,-0.036173,0.028202,id756,-0.984627,STAR,-0.367011,1.068489
-0.192415,-0.625664,0.311221,1.45341,1.741677,1.619389,1.631271,id756,-1.583711,QSO,4.13076,-0.688209
1.439049,-0.612207,1.110895,1.967623,2.111011,2.010102,1.706743,id752,-0.984627,QSO,0.706763,-0.82512
0.248285,-0.646185,0.960059,0.434463,0.001724,-0.160385,-0.305463,id1231,1.411708,GALAXY,0.016367,-0.626698
1.162774,1.586577,0.124909,0.441701,0.611577,0.690576,0.782591,id1345,-1.583711,STAR,-0.369085,0.328374
0.097621,-0.607639,0.375049,0.671035,0.878875,0.986881,1.056275,id756,-0.984627,STAR,-0.368245,1.065844
-0.096093,-0.717259,1.066897,0.254701,-0.076736,-0.211932,-0.319332,id1140,-1.583711,GALAXY,-0.234086,-0.37404
0.247367,-0.654883,0.477499,0.560551,0.473414,0.337818,0.288585,id1140,0.812624,GALAXY,-0.15283,-0.626698
0.5829,-0.583645,0.118918,0.367194,0.480965,0.568729,0.635007,id752,0.21354,STAR,-0.367372,-0.651832
1.285193,-0.56964,0.053102,0.009519,0.250755,0.356536,0.441862,id752,0.812624,STAR,-0.367015,-0.826443
