@relation 'table-weka.filters.unsupervised.attribute.Remove-R1,13,16,18-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10.0'

@attribute ra numeric
@attribute dec numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run numeric
@attribute rerun numeric
@attribute camcol numeric
@attribute field numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
188.026245,0.205462,16.48826,15.67375,15.40592,15.31919,15.28315,752,301,4,297,STAR,0.000224,54567
238.915376,0.523812,19.25296,17.69734,16.85436,16.44438,16.15274,752,301,5,637,GALAXY,0.088714,51692
123.291696,49.133207,18.90832,18.75607,18.46242,18.51436,18.61343,1350,301,4,134,QSO,1.0809,51885
158.698707,0.301858,19.40918,17.49172,16.47841,15.92742,15.47477,756,301,4,286,GALAXY,0.064404,51957
179.920697,-1.452338,19.12996,19.07116,18.6831,18.76884,18.86719,1231,301,6,71,QSO,1.211385,52368
201.246264,67.094822,17.14814,15.88053,15.35865,15.13611,15.02883,1412,301,4,211,STAR,-0.000803,54573
146.020908,0.733552,17.41963,15.3452,14.35107,13.86729,13.50864,756,301,5,202,GALAXY,0.036177,51630
229.715605,-0.660189,19.02071,17.74117,17.04737,16.62169,16.32434,752,301,2,575,GALAXY,0.069833,51689
165.79243,67.349395,19.12699,17.53802,16.89768,16.6326,16.52508,1350,301,6,321,STAR,0.000071,54862
112.002469,34.618085,18.63915,17.57297,17.38696,17.34189,17.36517,1350,301,3,23,STAR,-0.000038,53446
227.39585,-0.759864,19.22777,18.18376,17.73772,17.50643,17.441,752,301,2,560,QSO,1.058279,52404
221.29405,-0.767107,19.27016,18.04679,17.73352,17.5003,17.3456,752,301,2,519,GALAXY,0.057581,51662
166.967111,0.226408,19.25672,18.03317,17.49975,17.28412,17.19632,756,301,4,342,STAR,0.00013,51900
204.496553,65.698817,18.376,17.05107,16.51042,16.29578,16.22731,1412,301,2,222,STAR,-0.00012,54573
173.187222,64.784715,18.4846,17.49839,17.17431,16.99421,16.82377,1302,301,4,343,GALAXY,0.030711,52059
187.601851,0.093171,18.44487,16.62873,15.70877,15.29358,14.97091,752,301,4,294,GALAXY,0.079504,51990
132.480369,0.88487,19.17146,18.60566,18.22794,18.11941,18.03273,1239,301,6,81,QSO,1.032418,51912
225.981898,0.432125,16.87993,16.60884,16.604,16.73685,16.66611,752,301,5,551,GALAXY,0.005289,51665
168.830815,-0.087968,18.97399,18.01957,17.49477,17.1128,17.02242,756,301,3,354,GALAXY,0.128948,51984
190.108095,-0.211816,18.0136,16.98001,16.62072,16.47087,16.42295,752,301,3,311,STAR,-0.000066,54567
183.118214,-0.958447,18.29784,17.19919,16.84716,16.71928,16.69258,756,301,1,449,STAR,-0.000108,51615
167.170423,0.391743,16.76203,15.45281,14.90257,14.60202,14.36792,756,301,4,343,GALAXY,0.025313,51900
162.451854,0.406111,19.55967,18.73532,18.43849,18.28301,18.20656,756,301,4,311,STAR,0.000145,54210
124.454457,45.851245,19.25826,18.03808,17.29307,16.89153,16.60556,1331,301,3,137,GALAXY,0.12776,51868
131.329599,52.171891,18.6804,17.65757,17.24723,16.88329,16.79223,1345,301,4,164,GALAXY,0.072388,51877
193.873701,-3.396695,19.38959,18.39624,18.01465,17.74717,17.65693,1140,301,1,273,GALAXY,0.07381,51997
177.104839,65.179971,18.32593,16.49773,15.63451,15.23611,14.91386,1302,301,4,354,GALAXY,0.076025,52316
238.431007,53.576358,18.67881,17.75691,17.48336,17.36665,17.35294,1345,301,6,552,STAR,-0.000642,56429
166.638631,0.280027,17.27813,15.47776,14.65877,14.25858,13.93961,756,301,4,339,GALAXY,0.04225,51908
221.530682,-0.714083,19.44731,18.26182,17.68406,17.52182,17.41239,752,301,2,521,STAR,0.000112,54653
213.248548,62.905384,19.13985,18.00444,17.44509,17.07447,16.88099,1345,301,5,445,GALAXY,0.075823,52365
174.784897,-1.01352,18.98835,17.93499,17.48464,17.31133,17.22673,756,301,1,394,STAR,0.000542,54471
201.737449,1.198493,18.94209,17.02007,16.06468,15.60409,15.24384,1404,301,6,19,GALAXY,0.083109,52342
189.973784,0.15133,19.5635,18.2079,17.68238,17.47406,17.41044,752,301,4,310,STAR,0.000028,54567
153.023432,61.947729,17.06414,17.44257,17.93868,18.29558,18.61557,1345,301,5,266,STAR,-0.000095,56684
215.219216,62.372659,18.67796,17.57527,17.11916,16.80155,16.63326,1345,301,5,452,GALAXY,0.068586,52365
237.811418,0.293006,18.0077,16.52336,15.79504,15.42746,15.10615,745,301,4,528,GALAXY,0.032136,51691
197.088272,0.113709,17.9241,16.54516,16.04758,15.88647,15.81988,752,301,4,358,STAR,-0.000035,56727
162.546699,0.217213,19.50011,17.44882,16.35493,15.89395,15.53282,756,301,4,312,GALAXY,0.125546,51910
189.833516,0.178376,18.96813,17.94991,17.49515,17.27039,17.14994,752,301,4,309,STAR,0.000027,54567
112.500172,35.524927,18.73953,17.76349,17.42257,17.29879,17.24372,1350,301,3,29,STAR,0.000168,53446
241.825469,51.400206,19.56648,17.68892,16.74212,16.26115,15.88871,1345,301,6,572,GALAXY,0.102676,52375
207.057255,65.389866,19.42424,18.17144,17.75387,17.6004,17.57048,1412,301,2,229,STAR,-0.000606,54924
249.949206,-0.092021,18.93357,16.99811,16.28914,16.05847,15.93387,745,301,3,609,STAR,-0.000082,51671
133.124188,53.454545,18.97502,17.90048,17.51716,17.39698,17.33985,1345,301,4,175,STAR,0.000037,51900
177.951684,-0.938011,19.36893,17.90998,17.14435,16.75305,16.42141,756,301,1,415,GALAXY,0.081112,51943
149.965963,0.829487,16.62093,15.47051,15.03033,14.86889,14.80043,756,301,5,228,STAR,0.000079,51994
182.2457,-0.476432,16.28435,15.23798,14.92583,14.81081,14.80171,756,301,2,444,STAR,-0.00002,54552
183.449215,-1.726938,19.34183,17.58407,16.64807,16.21171,15.86694,1140,301,5,204,GALAXY,0.100297,52367
163.805116,-0.572176,18.63258,17.59472,17.15296,16.96552,16.87494,756,301,2,320,STAR,0.000948,51909
235.724423,55.206988,19.19517,18.80937,18.72848,18.72962,18.55446,1345,301,6,537,QSO,2.183592,56452
185.012159,-1.111441,19.53371,18.75589,18.2605,17.93995,17.8565,752,301,1,277,GALAXY,0.1572,52000
29.261959,13.019217,18.3723,16.48353,15.5034,15.00898,14.65748,1035,301,2,155,GALAXY,0.07589,51900
185.771087,-3.412493,19.02857,17.0797,16.18462,15.75913,15.44696,1140,301,1,219,GALAXY,0.071176,52313
161.862952,0.282548,19.2841,17.86736,17.18202,16.78048,16.50713,756,301,4,307,GALAXY,0.076325,51910
195.456652,-3.405689,19.26367,17.28678,16.28696,15.83565,15.48159,1140,301,1,284,GALAXY,0.08607,51694
172.996851,-0.043372,19.23987,17.71639,17.17595,16.98123,16.93935,756,301,3,382,STAR,-0.000087,54891
172.141807,-1.801873,19.07252,17.65769,16.85926,16.43171,16.158,1140,301,5,128,GALAXY,0.104811,52375
189.468747,-0.036,17.28231,16.209,15.7648,15.51375,15.47968,745,301,3,205,STAR,0.000579,54567
239.686372,52.849878,19.33451,18.45916,17.40182,16.90077,16.59251,1345,301,6,559,QSO,0.20626,52049
160.498054,0.694175,19.28029,18.16749,17.48803,17.07026,16.84647,756,301,5,298,GALAXY,0.145353,51913
174.054671,68.011707,17.45108,16.0947,15.5917,15.43082,15.37923,1350,301,6,342,STAR,-0.000316,54498
183.602143,-0.988363,19.28431,17.65026,16.69649,16.2628,15.93559,756,301,1,453,GALAXY,0.121445,52023
173.222824,-0.063997,17.20375,16.26046,16.01454,15.90996,15.89628,756,301,3,383,STAR,0.000322,54471
205.916987,-0.833501,19.14158,17.99588,17.53081,17.2301,17.13721,752,301,2,416,GALAXY,0.106613,51671
186.727581,-0.877602,15.07992,13.43728,12.64029,12.24208,11.96946,756,301,1,474,GALAXY,0.007085,51990
157.176904,62.492054,18.50893,17.30199,16.96303,16.75956,16.61155,1302,301,4,293,GALAXY,0.052119,52376
183.592575,0.941489,17.55646,16.41855,16.0123,15.87859,15.8211,752,301,6,267,STAR,0.000006,52023
198.354211,-0.075474,18.7688,17.30682,16.60254,16.19267,15.91498,1334,301,3,11,GALAXY,0.081514,51985
195.059005,-3.343154,18.76881,17.45597,17.05317,16.77698,16.64219,1140,301,1,281,GALAXY,0.071169,51692
161.189253,1.153838,19.45722,18.51694,18.08918,17.90806,17.85486,756,301,6,303,STAR,0.001106,54210
195.778836,-3.313036,17.41136,16.42777,16.02492,15.69225,15.60207,1140,301,1,286,GALAXY,0.085496,51692
178.992168,-0.067441,19.20849,17.7398,16.88828,16.4864,16.17032,756,301,3,422,GALAXY,0.107219,51930
247.377864,-0.830276,19.29411,17.5023,16.58649,16.16303,15.81341,752,301,2,693,GALAXY,0.049189,52000
150.105525,1.148068,16.80993,15.13045,14.5649,14.39641,14.34659,756,301,6,229,STAR,0.000076,54468
183.057647,-0.513011,18.96136,18.01484,17.8602,17.81818,17.86998,756,301,2,449,STAR,0.000587,51666
152.753857,0.344292,18.84725,18.69646,18.67468,18.47731,18.47851,756,301,4,247,QSO,1.744749,51909
147.316541,60.4817,18.45121,17.49483,17.15492,17.04631,17.00769,1345,301,5,245,STAR,-0.000593,51915
180.640988,-0.84988,19.4053,18.08865,17.52262,17.26372,17.11636,756,301,1,433,STAR,0.000234,54556
163.149062,-0.615674,16.2002,15.04214,14.40526,14.28151,14.24865,756,301,2,316,STAR,-0.000059,54213
149.868966,0.393162,19.27866,18.27443,17.56902,17.17205,16.9123,756,301,4,227,GALAXY,0.20272,51633
201.521591,1.236005,19.5567,18.01885,17.24688,16.82822,16.53002,1404,301,6,17,GALAXY,0.082084,51959
205.350301,65.693407,18.14197,17.13586,16.82499,16.6964,16.69112,1412,301,2,224,STAR,-0.000659,54573
129.056409,54.48712,19.43853,19.20999,19.07177,18.84406,18.8386,1350,301,5,177,QSO,1.730243,51899
131.488788,52.495386,18.72702,17.39459,16.84731,16.50459,16.29613,1345,301,4,166,GALAXY,0.053017,51877
154.248257,0.378317,18.98437,18.87098,18.82139,18.62853,18.34925,756,301,4,257,QSO,2.086109,51883
254.789682,61.712474,19.00091,17.87441,17.43495,17.14404,16.93832,1336,301,2,31,GALAXY,0.06252,51695
128.763359,49.791723,18.80408,17.22561,16.36152,15.87951,15.50822,1345,301,3,145,GALAXY,0.051567,51873
221.975578,-0.646934,18.80107,17.52694,16.82115,16.43711,16.17496,752,301,2,524,GALAXY,0.123632,51662
214.599313,62.618501,18.98154,17.81937,16.88597,17.42471,17.20467,1345,301,5,450,STAR,0.00003,52365
183.462517,-0.943596,19.09587,17.70109,17.1355,16.89894,16.78001,756,301,1,452,STAR,-0.000179,54922
246.473406,0.467021,19.34737,18.18453,17.7181,17.52842,17.37867,752,301,5,687,STAR,-0.000242,52000
206.3406,0.029009,19.44719,17.48708,16.52227,16.07561,15.69825,752,301,4,419,GALAXY,0.088202,51943
200.964592,0.177859,19.48649,17.0851,16.0675,15.67311,15.42689,752,301,4,383,STAR,-0.000126,54970
125.267484,48.072773,18.33152,17.02986,15.8163,16.49938,16.25873,1331,301,5,151,STAR,-0.000093,51868
203.940428,65.87523,19.25624,17.24934,16.26135,15.81153,15.46789,1412,301,2,220,GALAXY,0.104838,51989
232.574445,-0.789038,19.55557,17.9312,17.06097,16.57164,16.21678,752,301,2,595,GALAXY,0.079515,51989
188.128718,0.067172,18.83706,17.17847,16.30482,15.89341,15.55935,752,301,4,298,GALAXY,0.091252,51990
204.921721,67.181342,19.59067,18.60439,18.1342,17.94728,17.84895,1350,301,6,420,STAR,-0.001443,54616
259.470982,53.750978,18.93353,17.58634,16.85946,16.4312,16.11261,1336,301,1,86,GALAXY,0.06222,51821
239.927683,52.684351,18.91889,16.8734,15.8707,15.40634,15.06089,1345,301,6,561,GALAXY,0.107611,52055
149.056834,0.753895,18.8538,17.71389,17.28673,17.04029,16.81953,756,301,5,222,GALAXY,0.034631,51633
167.82068,1.154131,18.82021,17.10981,16.23647,15.78057,15.4484,756,301,6,347,GALAXY,0.083635,51900
149.666658,0.73591,18.94143,17.0607,16.13137,15.71883,15.36007,756,301,5,226,GALAXY,0.080548,51633
200.450536,-0.588027,19.3053,19.10749,18.7838,18.8658,18.89821,1334,301,2,25,QSO,1.15296,51984
131.20282,51.499011,19.02614,18.13936,17.82697,17.71318,17.71018,1345,301,3,161,STAR,0.000315,56741
249.692212,-0.891027,19.57101,17.94255,16.91265,16.47159,16.0629,745,301,1,608,GALAXY,0.087827,51671
223.213275,-0.739941,18.23928,16.19638,15.22665,14.79289,14.42442,752,301,2,532,GALAXY,0.077322,51994
160.816637,-0.557674,17.95812,16.9013,16.52805,16.39926,16.37399,756,301,2,300,STAR,-0.000077,54213
28.555448,12.990482,19.34234,16.8653,15.76033,15.36658,15.16471,1035,301,2,151,STAR,0.000039,54773
187.087895,-0.857898,18.59635,16.79156,16.11603,15.8902,15.81589,756,301,1,476,STAR,-0.00006,54140
197.722956,0.100795,19.11315,17.96332,17.60113,17.34388,17.24948,752,301,4,362,GALAXY,0.041048,51986
161.321936,0.647214,18.72711,16.85467,15.92725,15.48749,15.14508,756,301,5,304,GALAXY,0.072305,51910
118.918798,45.102102,18.96231,17.74796,17.3116,16.95873,17.07346,1402,301,4,92,GALAXY,0.04969,51883
203.640914,65.756724,19.40996,18.92364,18.87524,18.64707,18.68904,1412,301,2,219,QSO,0.602752,51989
217.737227,-0.795779,19.42584,18.49729,18.17832,18.07522,18.06933,752,301,2,495,STAR,0.000071,55350
254.639588,61.826045,19.18491,17.52052,16.9201,16.55216,16.29933,1336,301,2,30,GALAXY,0.129104,51695
149.066966,60.888962,17.78336,16.52751,15.97647,15.65261,15.42603,1345,301,5,251,GALAXY,0.034272,52282
238.934289,53.227803,18.88394,18.58526,18.48009,18.32334,18.41388,1345,301,6,555,QSO,1.522483,52049
139.910899,0.525675,18.65076,16.86234,17.27206,15.83952,15.59296,1239,301,5,131,STAR,-0.00002,51955
226.132,0.542543,19.34161,18.36409,18.35733,17.93534,17.87378,752,301,5,552,STAR,0.000269,51990
128.514945,53.865582,18.49857,16.996,16.3009,15.90942,15.67596,1350,301,5,173,GALAXY,0.032462,51883
197.22097,0.022248,18.82291,16.1427,14.91105,14.46399,14.20706,752,301,4,358,STAR,-0.000049,54652
180.472118,-0.988865,19.04204,16.77521,15.86961,15.5314,15.32373,756,301,1,432,STAR,0.000183,54556
170.09164,-0.045379,19.17184,17.53762,16.68857,16.2541,15.89447,756,301,3,362,GALAXY,0.063396,51984
180.908851,-1.043976,18.78723,17.38216,16.86558,16.65575,16.55068,756,301,1,435,STAR,0.000056,54552
237.240179,0.51948,19.32592,17.66084,16.86217,16.48857,16.21466,752,301,5,626,GALAXY,0.032649,51691
194.570806,0.119509,18.47809,18.13122,18.42068,18.66541,18.99133,752,301,4,341,STAR,-0.000125,51689
178.513706,-0.881509,19.2317,18.94481,18.97575,19.07807,18.87461,756,301,1,419,QSO,0.747832,51930
162.625051,1.223194,19.149,17.57069,16.78023,16.34457,16.07555,756,301,6,313,GALAXY,0.09738,51909
160.914539,1.076262,19.52762,18.34265,18.41109,18.50452,18.4938,756,301,6,301,STAR,0.00086,51910
245.920983,0.628685,19.16621,17.7159,16.79408,16.35458,16.00154,752,301,5,684,GALAXY,0.120817,52000
193.150259,-1.804912,17.86209,16.86558,16.79833,16.80468,16.8293,1140,301,5,269,STAR,0.000064,51997
189.688253,0.125406,16.30124,15.3312,15.01175,14.89482,14.85194,752,301,4,308,STAR,0.000401,54567
118.250883,42.876432,19.3012,18.37224,17.96512,17.85134,17.82244,1350,301,3,87,STAR,-0.000096,57067
210.224724,66.404686,18.03194,17.04831,16.70929,16.58287,16.5414,1350,301,6,435,STAR,-0.000086,51984
8.522119,14.75827,19.55901,17.25613,16.27664,15.84366,15.59612,1035,301,3,20,STAR,-0.000245,54789
184.152964,-1.08234,18.48495,17.38919,17.0689,16.88264,16.72604,752,301,1,271,GALAXY,0.021369,52023
186.813297,0.031705,18.55765,16.35182,15.45455,15.0802,14.85069,752,301,4,289,STAR,0.000081,54140
59.899596,-4.614811,18.55873,16.66809,15.91681,15.6365,15.50388,1045,301,6,174,STAR,0.000241,56598
196.226447,67.501794,19.26936,18.92753,18.8115,18.54709,18.54994,1412,301,4,198,QSO,0.538406,51988
225.249333,-0.743244,19.4744,18.27215,18.26853,18.30815,18.37781,752,301,2,546,STAR,-0.000357,54970
10.603036,14.700604,18.0464,16.44967,15.7445,15.43658,15.1207,1035,301,3,34,GALAXY,0.038381,56191
240.766035,-0.682607,19.12165,17.92816,17.18219,16.72976,16.4595,752,301,2,649,GALAXY,0.128919,51693
241.721901,51.392877,19.15037,17.51947,16.80753,16.45009,16.19624,1345,301,6,572,GALAXY,0.043785,52375
124.761714,47.773476,18.15829,17.56771,17.37577,17.00356,17.13956,1331,301,5,148,GALAXY,0.125068,51868
162.881172,-0.172092,17.47665,15.89109,15.30462,15.12684,15.06176,756,301,3,314,STAR,0.000117,54213
16.05333,14.49771,18.70102,16.9643,16.21486,15.79233,15.48453,1035,301,3,69,GALAXY,0.057823,51821
59.420896,-4.627037,18.02592,16.5476,15.96557,15.77064,15.67873,1045,301,6,170,STAR,-0.000257,56598
123.494372,49.330898,19.50533,17.74547,16.66804,16.16936,15.77003,1350,301,4,136,GALAXY,0.127331,51885
232.368511,-0.649917,19.55973,19.01297,18.80811,18.78525,18.86556,752,301,2,593,STAR,0.000025,51989
184.232801,0.919769,18.79017,17.71475,17.31629,17.04796,16.90396,752,301,6,272,GALAXY,0.028791,52000
162.080549,-0.044549,19.44775,18.47386,18.20933,18.10939,18.05051,756,301,3,309,STAR,0.000927,54234
160.981036,63.224331,19.17951,17.51196,16.64131,16.25604,15.92252,1302,301,4,306,GALAXY,0.117668,54498
255.894324,58.917561,17.89328,15.91691,14.93886,14.48054,14.14447,1336,301,1,49,GALAXY,0.076223,51703
154.799414,1.089689,18.71557,18.6278,18.44508,18.53773,18.69283,756,301,6,260,QSO,1.137209,51999
177.3522,-1.019343,19.19277,18.0039,17.55692,17.2516,17.12785,756,301,1,411,GALAXY,0.059437,51943
192.918039,0.036359,18.30884,17.87131,17.57342,17.498,17.31915,752,301,4,330,QSO,0.877606,51609
120.547819,1.281227,19.17278,17.30439,16.63581,16.43598,16.35109,308,301,6,95,STAR,-0.000066,56739
174.700534,-0.0938,19.23961,18.21213,17.88365,17.682,17.53774,756,301,3,393,GALAXY,0.046021,51658
187.077507,0.066863,17.94245,16.66657,16.10645,15.87961,15.73977,752,301,4,291,STAR,0.000225,54140
201.204799,0.069664,17.69812,16.27938,15.66509,15.39363,15.2526,752,301,4,385,STAR,0.000359,54970
181.826841,-1.040704,17.07545,15.40911,14.80043,14.5595,14.47218,756,301,1,441,STAR,-0.000093,54552
171.652117,-0.545265,19.04202,18.13814,17.88887,17.80221,17.74578,756,301,2,373,STAR,0.000027,54891
200.525018,-0.434967,18.38628,17.49198,17.2472,17.12787,17.10554,1334,301,2,26,STAR,0.000384,55599
239.322311,52.939716,18.33826,18.39717,18.68273,18.90095,19.11396,1345,301,6,558,QSO,3.829476,56429
125.39444,48.060962,17.89778,16.89776,16.54078,16.39696,16.34174,1331,301,5,152,STAR,0.000439,56990
176.225394,-3.473353,18.88682,17.6912,17.15458,16.85178,16.70044,1140,301,1,156,GALAXY,0.120136,52282
157.773937,62.592108,19.22429,18.08295,17.66079,17.42916,17.32202,1302,301,4,295,GALAXY,0.030927,52375
159.606276,-0.01786,18.19884,16.96567,16.48693,16.26755,16.16388,756,301,3,292,GALAXY,0.019085,51913
236.379492,51.960495,18.91783,17.5613,16.94916,16.57825,16.33575,1345,301,1,554,GALAXY,0.079898,52049
195.504116,-3.388942,19.13737,17.51624,16.66552,16.28181,16.00398,1140,301,1,284,GALAXY,0.105236,51692
160.790626,0.31393,19.1376,17.3073,16.35486,15.90337,15.56267,756,301,4,300,GALAXY,0.097826,51913
152.443139,1.162642,19.04543,17.27569,16.44287,16.01445,15.66356,756,301,6,245,GALAXY,0.045307,51957
136.270621,55.287779,18.60394,17.27971,16.60302,16.21031,15.97642,1345,301,4,193,GALAXY,0.127474,51908
199.325005,-0.070679,18.98785,18.05688,17.67586,17.53009,17.47148,1334,301,3,18,STAR,0.000045,56727
178.803623,-0.516195,19.49586,18.35264,17.72338,17.3579,17.09851,756,301,2,421,GALAXY,0.132081,51930
203.531196,0.02886,18.66625,17.37481,16.77762,16.43484,16.20444,752,301,4,401,GALAXY,0.072817,51955
210.352149,66.370692,19.39752,17.8737,17.17248,16.86849,16.729,1350,301,6,435,STAR,-0.000461,54924
227.563149,-0.817425,19.26235,18.08857,17.57697,17.22519,17.0692,752,301,2,561,GALAXY,0.125263,51665
150.816686,1.144062,17.84987,16.81754,16.46004,16.16543,16.05188,756,301,6,234,GALAXY,0.067632,52235
184.793424,-3.466385,19.00272,17.86755,17.26664,16.86508,16.69171,1140,301,1,213,GALAXY,0.115961,52313
177.897608,-1.711618,18.37473,17.14955,16.67244,16.51527,16.44128,1140,301,5,167,STAR,-0.000022,52370
173.149438,-1.480155,19.11413,18.84591,19.00795,18.7938,18.56417,1231,301,6,26,QSO,0.441712,52294
198.853352,0.130925,18.99199,17.60922,17.09838,16.92394,16.83859,752,301,4,369,STAR,0.000229,56727
206.357535,66.298228,17.73239,16.85819,16.59065,16.49401,16.50093,1412,301,4,225,STAR,-0.000703,54573
168.141504,0.27385,18.40364,16.45518,15.49524,15.06929,14.73864,756,301,4,349,GALAXY,0.07469,51900
10.911275,14.641444,19.52477,18.30004,17.8362,17.50026,17.34697,1035,301,3,36,GALAXY,0.076571,51879
184.58128,-0.546056,18.56569,17.30737,16.8743,16.72848,16.665,756,301,2,459,STAR,0.000115,52000
183.648386,-0.562035,19.14221,17.79115,16.9361,16.49841,16.17296,756,301,2,453,GALAXY,0.123706,52000
185.144826,0.88233,18.3515,17.35316,17.07431,16.94893,16.90699,752,301,6,278,STAR,0.000312,52000
187.021693,-1.65814,16.88045,15.48582,14.83263,14.50196,14.23675,1140,301,5,228,GALAXY,0.032653,51993
243.540705,0.810367,18.62963,16.91113,16.2183,15.97996,15.83835,745,301,5,566,STAR,-0.000103,51690
181.116335,-3.379336,19.27238,18.18373,17.41638,16.97015,16.70679,1140,301,1,188,GALAXY,0.159623,52368
244.746845,0.787077,19.08604,17.34755,16.35862,15.84222,15.47503,745,301,5,574,GALAXY,0.08456,51693
121.871787,45.038252,19.55698,18.11703,17.51641,17.25168,17.11109,1331,301,5,126,STAR,-0.000057,56713
195.459133,0.099871,19.44484,18.72983,18.41893,18.07769,18.15538,752,301,4,347,GALAXY,0.12678,51689
171.467068,-0.92255,18.63536,16.84238,16.01727,15.4958,15.07772,756,301,1,372,GALAXY,0.04104,51614
249.723574,0.811282,18.46135,16.32994,15.56006,15.33107,15.21756,745,301,5,608,STAR,0.000067,51671
189.062546,66.821612,18.51454,16.51536,15.57081,15.14489,14.78371,1412,301,2,180,GALAXY,0.088848,56720
231.673132,57.279888,19.33291,19.04327,19.18341,19.0411,19.03959,1345,301,6,517,QSO,0.510894,52347
209.021228,65.095496,18.90654,17.88689,17.46737,17.27522,17.19573,1412,301,2,235,STAR,-0.000539,54924
237.777183,-0.195781,19.23882,17.96441,18.02486,18.13573,18.22423,745,301,3,528,STAR,0.000533,51692
177.8132,-0.175105,18.90619,17.95531,17.5608,17.26991,17.16729,756,301,3,414,GALAXY,0.081493,51943
215.618434,-0.716661,19.30436,18.36224,18.27722,17.95377,17.82088,752,301,2,481,STAR,0.000404,51609
207.827784,1.117705,19.42128,17.57878,16.60082,16.1631,15.82697,1404,301,6,59,GALAXY,0.115485,51943
25.564846,13.299182,18.51425,17.06662,16.45816,16.27022,16.19221,1035,301,2,131,STAR,-0.000168,53260
236.162158,52.06775,19.27318,18.22826,17.72014,17.37032,17.27294,1345,301,1,553,GALAXY,0.078122,52049
29.634181,12.890879,19.53784,17.24979,16.21342,15.84552,15.63941,1035,301,2,158,STAR,0.000077,54773
198.166983,0.166514,19.13927,18.19953,17.97886,17.88003,17.83993,752,301,4,365,STAR,-0.00045,56727
