@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R1-11,14'

@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric

@data
GALAXY,-0.254073
GALAXY,-0.266725
GALAXY,-0.240201
STAR,-0.367965
STAR,-0.366984
GALAXY,-0.206048
STAR,-0.367843
STAR,-0.366269
QSO,2.039825
STAR,-0.36677
STAR,-0.367942
QSO,1.747733
GALAXY,-0.183196
STAR,-0.367148
QSO,4.390027
STAR,-0.368263
GALAXY,-0.252961
GALAXY,-0.236864
GALAXY,-0.161889
STAR,-0.365621
GALAXY,-0.121933
STAR,-0.368753
GALAXY,-0.138065
STAR,-0.364613
GALAXY,-0.28458
STAR,-0.367217
STAR,-0.36803
QSO,0.873466
GALAXY,0.061234
GALAXY,-0.214486
GALAXY,-0.141079
STAR,-0.367487
STAR,-0.368513
GALAXY,-0.149838
STAR,-0.368277
GALAXY,-0.1558
GALAXY,-0.31307
GALAXY,-0.241939
STAR,-0.368034
GALAXY,-0.225933
STAR,-0.36647
STAR,-0.370093
STAR,-0.367287
STAR,-0.368114
STAR,-0.367784
STAR,-0.36891
GALAXY,-0.064853
STAR,-0.367882
GALAXY,-0.045718
GALAXY,-0.102204
STAR,-0.367346
GALAXY,-0.138491
QSO,-0.180061
STAR,-0.367919
STAR,-0.367672
QSO,2.161694
STAR,-0.36797
STAR,-0.36772
GALAXY,-0.135212
GALAXY,-0.174375
GALAXY,0.000751
STAR,-0.370244
QSO,0.188643
QSO,4.975651
STAR,-0.368059
GALAXY,-0.225169
GALAXY,-0.210465
STAR,-0.367552
GALAXY,-0.11405
STAR,-0.366406
GALAXY,-0.207403
QSO,0.779951
GALAXY,-0.055414
STAR,-0.368172
STAR,-0.368926
GALAXY,-0.092018
STAR,-0.36838
STAR,-0.367858
GALAXY,-0.064673
GALAXY,-0.245413
QSO,1.527136
QSO,0.486529
QSO,2.821544
GALAXY,-0.08269
STAR,-0.364782
GALAXY,-0.232102
STAR,-0.368329
GALAXY,0.154143
STAR,-0.368056
STAR,-0.368388
STAR,-0.368787
GALAXY,-0.056622
GALAXY,-0.367953
STAR,-0.367909
STAR,-0.368484
GALAXY,-0.057621
STAR,-0.367896
STAR,-0.368169
STAR,-0.36696
STAR,-0.368006
STAR,-0.368177
GALAXY,-0.176445
STAR,-0.368169
GALAXY,0.191659
STAR,-0.367838
GALAXY,-0.154496
GALAXY,-0.269469
STAR,-0.367419
STAR,-0.368816
GALAXY,-0.070864
QSO,2.30191
GALAXY,-0.192486
STAR,-0.368571
GALAXY,-0.263676
STAR,-0.368339
GALAXY,-0.101947
QSO,0.354584
STAR,-0.367039
STAR,-0.367947
GALAXY,-0.207466
GALAXY,-0.146124
GALAXY,-0.191733
STAR,-0.36842
STAR,-0.367789
GALAXY,-0.158319
STAR,-0.368341
GALAXY,-0.177077
STAR,-0.369067
GALAXY,-0.116801
GALAXY,-0.049685
STAR,-0.367141
GALAXY,-0.159528
QSO,3.013582
GALAXY,0.010984
STAR,-0.367765
QSO,0.602607
STAR,-0.367947
GALAXY,-0.198862
GALAXY,-0.19025
GALAXY,-0.175526
STAR,-0.366408
GALAXY,-0.184246
GALAXY,-0.061456
STAR,-0.367955
STAR,-0.368474
GALAXY,-0.277004
GALAXY,-0.164109
GALAXY,-0.157016
QSO,3.918286
GALAXY,-0.206028
STAR,-0.367212
GALAXY,-0.154036
STAR,-0.367664
STAR,-0.368478
STAR,-0.368304
STAR,-0.367744
STAR,-0.367537
GALAXY,-0.088157
GALAXY,0.1199
STAR,-0.366934
GALAXY,-0.26995
GALAXY,-0.120058
GALAXY,-0.044501
QSO,4.653541
GALAXY,-0.282626
GALAXY,-0.001935
QSO,2.328223
GALAXY,-0.026894
GALAXY,-0.221143
STAR,-0.366376
QSO,5.503072
GALAXY,-0.036796
STAR,-0.367609
GALAXY,-0.278324
GALAXY,-0.199422
STAR,-0.365106
GALAXY,-0.017548
GALAXY,-0.010555
GALAXY,-0.242221
QSO,1.450165
STAR,-0.368898
GALAXY,-0.159439
GALAXY,-0.057269
STAR,-0.367739
GALAXY,-0.084807
QSO,1.523129
GALAXY,-0.083061
GALAXY,-0.194816
STAR,-0.366577
STAR,-0.367334
STAR,-0.368906
GALAXY,-0.233502
STAR,-0.368061
GALAXY,-0.238283
QSO,2.878429
STAR,-0.367468
GALAXY,-0.283038
GALAXY,-0.084143
STAR,-0.369536
GALAXY,-0.241158
STAR,-0.366915
STAR,-0.367497
STAR,-0.367585
GALAXY,-0.157847
STAR,-0.367927
STAR,-0.367005
STAR,-0.366811
STAR,-0.368359
STAR,-0.365065
GALAXY,-0.312759
STAR,-0.368748
STAR,-0.366396
STAR,-0.368804
GALAXY,-0.265948
GALAXY,-0.082239
STAR,-0.36647
QSO,0.379887
GALAXY,-0.152242
STAR,-0.368843
GALAXY,-0.161328
STAR,-0.368582
GALAXY,-0.312208
GALAXY,-0.043655
GALAXY,0.056658
GALAXY,-0.264159
QSO,3.274619
STAR,-0.370228
STAR,-0.369507
STAR,-0.366381
GALAXY,-0.276513
GALAXY,-0.204563
STAR,-0.367276
GALAXY,-0.287975
GALAXY,-0.304526
STAR,-0.367566
GALAXY,-0.183277
GALAXY,0.000313
GALAXY,-0.172889
GALAXY,-0.285424
GALAXY,-0.074973
GALAXY,-0.139861
GALAXY,-0.290627
GALAXY,-0.083844
STAR,-0.36784
GALAXY,-0.181603
GALAXY,-0.119062
STAR,-0.36755
STAR,-0.368038
GALAXY,-0.264061
STAR,-0.368262
QSO,4.443837
STAR,-0.367799
QSO,0.200164
GALAXY,-0.098582
STAR,-0.365942
STAR,-0.367122
QSO,1.15702
GALAXY,-0.148291
GALAXY,-0.079673
STAR,-0.367916
STAR,-0.365842
GALAXY,-0.055042
GALAXY,-0.243498
GALAXY,-0.168809
GALAXY,-0.214246
STAR,-0.36747
STAR,-0.368083
GALAXY,-0.000981
GALAXY,-0.190835
STAR,-0.368987
GALAXY,-0.096015
QSO,2.052148
QSO,2.604431
GALAXY,-0.118214
GALAXY,-0.288435
GALAXY,-0.000723
GALAXY,-0.053596
GALAXY,-0.231257
GALAXY,-0.294218
GALAXY,-0.183907
GALAXY,-0.181645
STAR,-0.367686
STAR,-0.367889
GALAXY,-0.122442
STAR,-0.367023
STAR,-0.368324
GALAXY,-0.18305
GALAXY,-0.293881
GALAXY,-0.057602
GALAXY,-0.177362
GALAXY,-0.246241
STAR,-0.367943
STAR,-0.367837
GALAXY,-0.289737
GALAXY,-0.208638
STAR,-0.368093
GALAXY,-0.295563
STAR,-0.367567
QSO,1.567533
STAR,-0.378649
GALAXY,-0.173608
GALAXY,-0.333647
GALAXY,-0.03756
GALAXY,-0.12772
STAR,-0.36917
GALAXY,-0.103637
GALAXY,-0.09727
GALAXY,0.111987
QSO,4.572345
GALAXY,-0.151698
GALAXY,-0.200351
GALAXY,-0.3323
GALAXY,-0.352483
STAR,-0.36818
STAR,-0.369358
STAR,-0.368754
GALAXY,-0.144992
STAR,-0.368871
GALAXY,-0.028901
QSO,5.258721
GALAXY,-0.092822
GALAXY,-0.091127
STAR,-0.368074
GALAXY,-0.265777
GALAXY,0.056831
STAR,-0.368391
STAR,-0.366692
GALAXY,-0.158862
GALAXY,-0.28322
STAR,-0.368582
GALAXY,-0.063378
STAR,-0.368973
STAR,-0.367105
STAR,-0.367245
STAR,-0.367323
GALAXY,-0.317486
STAR,-0.368126
GALAXY,-0.13569
GALAXY,-0.254404
STAR,-0.368366
GALAXY,-0.251921
GALAXY,-0.124849
GALAXY,-0.170573
GALAXY,-0.221383
GALAXY,0.059432
GALAXY,-0.065509
STAR,-0.36816
GALAXY,-0.080707
STAR,-0.367009
GALAXY,-0.061195
STAR,-0.367359
GALAXY,-0.286718
GALAXY,-0.225909
GALAXY,-0.168539
STAR,-0.366273
QSO,2.897136
GALAXY,-0.20571
GALAXY,-0.02716
GALAXY,-0.165932
GALAXY,-0.110096
QSO,3.569232
STAR,-0.369081
QSO,3.377819
GALAXY,0.101391
STAR,-0.366984
STAR,-0.368003
STAR,-0.366713
GALAXY,-0.15795
STAR,-0.367484
STAR,-0.36958
STAR,-0.366343
GALAXY,-0.184036
STAR,-0.368859
GALAXY,-0.154169
GALAXY,-0.180253
GALAXY,-0.160034
GALAXY,-0.253028
GALAXY,-0.131108
GALAXY,-0.063175
GALAXY,-0.113437
STAR,-0.368836
STAR,-0.367841
STAR,-0.367814
GALAXY,-0.24327
STAR,-0.366634
QSO,5.124309
QSO,0.375994
GALAXY,-0.136141
STAR,-0.369327
STAR,-0.367587
STAR,-0.3675
GALAXY,-0.282826
GALAXY,-0.081001
GALAXY,-0.001157
GALAXY,-0.240747
STAR,-0.369198
GALAXY,-0.148455
GALAXY,-0.178333
STAR,-0.368509
GALAXY,-0.040008
STAR,-0.365643
STAR,-0.368212
GALAXY,-0.153807
GALAXY,-0.215324
GALAXY,-0.070545
GALAXY,-0.034565
QSO,3.448552
GALAXY,0.038283
STAR,-0.368875
STAR,-0.367111
STAR,-0.369522
GALAXY,0.046744
GALAXY,-0.188925
STAR,-0.366774
GALAXY,-0.267888
GALAXY,-0.107621
GALAXY,-0.104797
GALAXY,-0.201587
GALAXY,-0.181574
STAR,-0.370163
GALAXY,-0.113747
STAR,-0.366874
STAR,-0.368066
STAR,-0.366237
GALAXY,-0.170738
STAR,-0.367996
STAR,-0.367498
QSO,1.725215
STAR,-0.367473
GALAXY,-0.230913
GALAXY,0.251444
GALAXY,-0.163491
STAR,-0.368437
STAR,-0.367875
GALAXY,-0.18185
GALAXY,-0.285119
STAR,-0.367386
GALAXY,-0.24326
GALAXY,-0.300374
STAR,-0.367793
GALAXY,-0.306468
GALAXY,0.021832
STAR,-0.367667
GALAXY,-0.203939
GALAXY,-0.249129
STAR,-0.368643
STAR,-0.36642
GALAXY,-0.168085
GALAXY,-0.11383
GALAXY,-0.254818
GALAXY,-0.161834
STAR,-0.36727
QSO,1.365984
GALAXY,-0.046052
STAR,-0.368925
GALAXY,-0.23649
STAR,-0.368176
STAR,-0.367806
GALAXY,-0.150718
GALAXY,-0.12283
STAR,-0.371626
STAR,-0.367941
STAR,-0.368666
GALAXY,-0.081622
GALAXY,-0.112959
STAR,-0.368149
GALAXY,-0.115897
STAR,-0.367468
STAR,-0.366828
QSO,2.499459
STAR,-0.366099
STAR,-0.366582
STAR,-0.368067
STAR,-0.368165
GALAXY,-0.16058
STAR,-0.367785
STAR,-0.367652
STAR,-0.368281
STAR,-0.367255
GALAXY,-0.129361
GALAXY,-0.224293
GALAXY,-0.288658
STAR,-0.368868
GALAXY,0.068826
STAR,-0.368276
STAR,-0.36733
QSO,2.131469
GALAXY,-0.270649
GALAXY,-0.125518
GALAXY,-0.126725
GALAXY,-0.125684
QSO,2.530654
GALAXY,-0.149319
GALAXY,-0.010066
GALAXY,-0.164424
GALAXY,-0.183363
GALAXY,-0.156279
STAR,-0.368388
GALAXY,-0.037429
GALAXY,-0.249477
STAR,-0.369961
GALAXY,-0.19249
GALAXY,-0.19395
STAR,-0.368078
STAR,-0.366355
GALAXY,-0.078962
GALAXY,-0.194373
GALAXY,-0.123823
GALAXY,-0.198519
STAR,-0.369343
STAR,-0.36753
STAR,-0.366616
STAR,-0.367491
QSO,1.939528
GALAXY,-0.126939
STAR,-0.366992
STAR,-0.367076
GALAXY,-0.15992
GALAXY,-0.214089
STAR,-0.366861
STAR,-0.36777
STAR,-0.368195
GALAXY,-0.338834
STAR,-0.369701
GALAXY,-0.031674
GALAXY,-0.166613
STAR,-0.368288
GALAXY,-0.124753
STAR,-0.367996
STAR,-0.367287
GALAXY,-0.209116
QSO,1.693306
GALAXY,-0.092851
GALAXY,-0.20356
QSO,0.579573
STAR,-0.368414
GALAXY,-0.155061
STAR,-0.368161
GALAXY,-0.270318
GALAXY,-0.154972
GALAXY,-0.210749
STAR,-0.36796
QSO,1.191963
GALAXY,-0.094018
STAR,-0.366941
GALAXY,-0.197159
STAR,-0.367889
GALAXY,-0.247963
STAR,-0.368223
GALAXY,-0.1865
STAR,-0.367397
GALAXY,-0.07136
GALAXY,-0.166145
GALAXY,-0.019538
GALAXY,-0.143281
STAR,-0.369204
QSO,4.234733
STAR,-0.365852
STAR,-0.367168
GALAXY,-0.238594
GALAXY,-0.254123
GALAXY,-0.150547
QSO,-0.001046
STAR,-0.368964
GALAXY,-0.281673
STAR,-0.367871
GALAXY,0.019594
GALAXY,-0.160273
GALAXY,-0.119642
GALAXY,-0.268004
GALAXY,-0.169805
STAR,-0.3683
GALAXY,-0.162274
STAR,-0.366461
GALAXY,-0.156167
STAR,-0.367987
STAR,-0.368598
GALAXY,-0.156226
GALAXY,-0.071388
GALAXY,-0.194129
STAR,-0.367578
GALAXY,-0.121311
STAR,-0.365377
GALAXY,-0.240364
STAR,-0.368206
GALAXY,-0.290465
QSO,3.27707
QSO,4.082422
STAR,-0.367163
STAR,-0.368465
QSO,0.766019
STAR,-0.365393
GALAXY,-0.136886
STAR,-0.365297
GALAXY,-0.266426
STAR,-0.367955
STAR,-0.368386
GALAXY,-0.001489
STAR,-0.369208
GALAXY,-0.038998
GALAXY,-0.264063
GALAXY,-0.252342
GALAXY,-0.047944
GALAXY,-0.302695
GALAXY,-0.158886
GALAXY,-0.030881
GALAXY,-0.306976
GALAXY,-0.222524
GALAXY,-0.161868
GALAXY,-0.339105
GALAXY,-0.065947
GALAXY,-0.166112
QSO,2.869504
GALAXY,-0.158871
GALAXY,-0.157672
GALAXY,-0.139784
GALAXY,-0.234287
GALAXY,-0.169194
GALAXY,-0.011045
GALAXY,-0.215957
GALAXY,-0.302828
GALAXY,-0.323015
STAR,-0.368054
STAR,-0.368325
STAR,-0.365801
GALAXY,-0.203914
GALAXY,-0.253421
STAR,-0.368028
STAR,-0.368561
STAR,-0.369926
GALAXY,-0.181744
GALAXY,-0.241082
STAR,-0.368623
STAR,-0.36827
GALAXY,-0.236805
STAR,-0.367175
QSO,5.15987
STAR,-0.366383
STAR,-0.367723
QSO,5.09406
STAR,-0.368032
GALAXY,0.001451
QSO,3.350319
GALAXY,-0.098401
GALAXY,-0.236097
GALAXY,-0.272698
STAR,-0.368119
GALAXY,-0.083985
STAR,-0.367888
STAR,-0.36749
GALAXY,-0.124058
GALAXY,-0.157566
STAR,-0.369282
STAR,-0.367835
GALAXY,-0.116791
GALAXY,-0.18097
QSO,2.122265
GALAXY,-0.305075
QSO,4.884274
GALAXY,-0.247754
STAR,-0.367216
STAR,-0.36805
GALAXY,-0.119868
GALAXY,-0.24234
GALAXY,0.064707
STAR,-0.36816
GALAXY,-0.157338
STAR,-0.367672
STAR,-0.368815
GALAXY,-0.312969
GALAXY,-0.090671
QSO,5.278879
STAR,-0.3683
STAR,-0.367585
GALAXY,-0.192739
STAR,-0.368087
GALAXY,-0.132604
GALAXY,-0.286515
STAR,-0.367908
GALAXY,-0.103166
QSO,1.041793
GALAXY,-0.187373
QSO,5.429766
GALAXY,-0.116637
GALAXY,-0.166394
STAR,-0.36699
STAR,-0.370111
GALAXY,-0.119239
GALAXY,-0.130674
GALAXY,-0.027821
GALAXY,-0.282802
STAR,-0.36726
QSO,2.104113
STAR,-0.368451
STAR,-0.365432
GALAXY,-0.176028
GALAXY,-0.160389
STAR,-0.368343
STAR,-0.367888
GALAXY,-0.180404
GALAXY,-0.001534
STAR,-0.36817
STAR,-0.368292
STAR,-0.366976
GALAXY,-0.174082
GALAXY,-0.223795
GALAXY,-0.188528
GALAXY,-0.248421
GALAXY,-0.294589
GALAXY,-0.291138
STAR,-0.368468
GALAXY,-0.027537
GALAXY,-0.156072
GALAXY,-0.283811
STAR,-0.368159
GALAXY,-0.194249
STAR,-0.366485
STAR,-0.367608
STAR,-0.367955
STAR,-0.369526
GALAXY,-0.000351
GALAXY,-0.18037
STAR,-0.36796
STAR,-0.368779
STAR,-0.36695
GALAXY,-0.135555
QSO,1.141892
QSO,3.159235
STAR,-0.367798
STAR,-0.367791
STAR,-0.368497
STAR,-0.367549
STAR,-0.368763
STAR,-0.366502
GALAXY,-0.308357
GALAXY,-0.18847
GALAXY,-0.126514
STAR,-0.369419
GALAXY,-0.012704
GALAXY,-0.239148
GALAXY,-0.161868
STAR,-0.368461
GALAXY,-0.118008
STAR,-0.369675
GALAXY,-0.042163
STAR,-0.367628
STAR,-0.366219
GALAXY,-0.059187
STAR,-0.364985
STAR,-0.369628
STAR,-0.36714
GALAXY,-0.263976
STAR,-0.368627
STAR,-0.368906
STAR,-0.368883
STAR,-0.366162
GALAXY,-0.2713
GALAXY,-0.067409
STAR,-0.36621
STAR,-0.367756
GALAXY,0.119848
STAR,-0.367206
GALAXY,-0.154254
GALAXY,-0.189935
GALAXY,-0.089444
STAR,-0.367334
STAR,-0.368629
STAR,-0.36702
GALAXY,-0.267449
STAR,-0.367821
STAR,-0.366932
GALAXY,-0.202646
STAR,-0.367765
STAR,-0.367546
GALAXY,-0.176448
GALAXY,-0.211557
STAR,-0.368128
STAR,-0.37008
GALAXY,-0.255291
STAR,-0.368202
GALAXY,-0.222584
QSO,1.578443
STAR,-0.367867
GALAXY,-0.149186
GALAXY,-0.097738
GALAXY,-0.09675
STAR,-0.370167
QSO,0.161325
GALAXY,-0.227522
GALAXY,-0.114695
GALAXY,0.007333
GALAXY,-0.063814
STAR,-0.368086
GALAXY,-0.265351
GALAXY,-0.241988
GALAXY,-0.299131
GALAXY,-0.151706
GALAXY,-0.285251
QSO,1.21094
GALAXY,-0.177884
GALAXY,-0.19316
GALAXY,-0.032612
STAR,-0.367922
GALAXY,-0.134066
QSO,1.024095
QSO,4.245569
GALAXY,-0.202887
GALAXY,-0.174774
GALAXY,-0.267101
STAR,-0.367389
GALAXY,-0.203133
GALAXY,0.008513
GALAXY,-0.296285
GALAXY,-0.160383
STAR,-0.368097
GALAXY,-0.23523
STAR,-0.36688
GALAXY,-0.121489
QSO,3.264642
GALAXY,-0.242468
STAR,-0.365712
GALAXY,-0.041746
GALAXY,-0.144469
STAR,-0.36779
STAR,-0.367289
STAR,-0.366676
QSO,3.541815
GALAXY,-0.151578
STAR,-0.368587
GALAXY,-0.163092
STAR,-0.370625
QSO,4.136076
GALAXY,-0.169018
GALAXY,-0.030336
GALAXY,0.114037
GALAXY,-0.147682
GALAXY,-0.16183
STAR,-0.366781
QSO,3.932522
STAR,-0.367914
GALAXY,-0.192523
STAR,-0.367745
STAR,-0.367518
GALAXY,-0.278324
GALAXY,-0.250273
STAR,-0.368239
GALAXY,-0.151211
STAR,-0.368033
GALAXY,-0.009077
GALAXY,-0.212789
STAR,-0.36631
STAR,-0.367594
STAR,-0.366188
STAR,-0.368971
STAR,-0.366298
STAR,-0.367792
STAR,-0.369121
GALAXY,-0.302009
GALAXY,-0.111344
STAR,-0.366882
STAR,-0.367945
STAR,-0.367471
GALAXY,-0.038302
GALAXY,-0.180765
STAR,-0.367829
QSO,3.171369
GALAXY,-0.113844
STAR,-0.36613
GALAXY,-0.328261
STAR,-0.367382
GALAXY,-0.339062
STAR,-0.368027
GALAXY,-0.094007
STAR,-0.368031
STAR,-0.366671
QSO,2.987215
GALAXY,-0.156481
GALAXY,-0.003657
GALAXY,-0.222544
GALAXY,-0.038746
GALAXY,-0.153291
STAR,-0.367788
QSO,3.83806
GALAXY,-0.258379
STAR,-0.369395
STAR,-0.3685
STAR,-0.367099
GALAXY,-0.145921
GALAXY,-0.196504
STAR,-0.367572
GALAXY,-0.043597
STAR,-0.370828
GALAXY,-0.24628
GALAXY,-0.210944
GALAXY,-0.238187
GALAXY,-0.322894
STAR,-0.368081
STAR,-0.367376
GALAXY,-0.092368
STAR,-0.368112
GALAXY,-0.134241
GALAXY,-0.264485
QSO,0.361739
STAR,-0.368185
GALAXY,-0.009523
STAR,-0.368727
QSO,4.933952
QSO,0.336549
STAR,-0.367873
STAR,-0.367101
GALAXY,-0.152122
GALAXY,0.030966
GALAXY,-0.130152
QSO,1.850252
STAR,-0.370111
GALAXY,-0.225089
GALAXY,-0.22806
GALAXY,-0.151827
GALAXY,-0.108637
STAR,-0.368178
QSO,0.731975
GALAXY,-0.265289
STAR,-0.369326
GALAXY,-0.165433
STAR,-0.368494
GALAXY,-0.166605
STAR,-0.366738
STAR,-0.366671
STAR,-0.368039
STAR,-0.368197
STAR,-0.37003
GALAXY,-0.220213
GALAXY,-0.095425
GALAXY,0.034927
GALAXY,-0.26026
GALAXY,-0.198508
STAR,-0.368579
STAR,-0.368593
GALAXY,0.04101
GALAXY,-0.1186
STAR,-0.368682
STAR,-0.368301
GALAXY,-0.183736
GALAXY,-0.177312
GALAXY,-0.020352
GALAXY,-0.242859
GALAXY,-0.122497
GALAXY,-0.367953
STAR,-0.366291
STAR,-0.368124
GALAXY,-0.201163
GALAXY,-0.115401
GALAXY,-0.129326
GALAXY,-0.175395
STAR,-0.36963
QSO,1.604698
GALAXY,-0.167392
GALAXY,-0.010291
GALAXY,-0.018033
GALAXY,-0.153799
GALAXY,-0.219368
STAR,-0.36655
GALAXY,-0.243716
STAR,-0.368211
GALAXY,-0.086954
STAR,-0.366299
GALAXY,-0.197911
GALAXY,-0.29814
STAR,-0.368075
STAR,-0.366545
STAR,-0.368143
GALAXY,-0.159434
STAR,-0.370522
GALAXY,-0.210172
STAR,-0.367763
GALAXY,-0.116151
QSO,3.96958
STAR,-0.368951
GALAXY,-0.171445
GALAXY,-0.266367
GALAXY,-0.246563
STAR,-0.368437
GALAXY,-0.249128
STAR,-0.367932
STAR,-0.371623
GALAXY,-0.153728
GALAXY,-0.312177
STAR,-0.368213
GALAXY,-0.193156
GALAXY,-0.052903
GALAXY,-0.00967
STAR,-0.368246
GALAXY,-0.084326
GALAXY,-0.314028
GALAXY,0.156288
STAR,-0.368304
QSO,3.663094
QSO,0.280161
GALAXY,-0.149203
GALAXY,-0.354324
GALAXY,-0.083937
GALAXY,-0.268751
GALAXY,-0.236851
GALAXY,-0.19514
STAR,-0.368039
STAR,-0.368091
GALAXY,-0.116189
STAR,-0.368535
STAR,-0.369117
STAR,-0.367285
STAR,-0.365293
STAR,-0.368249
GALAXY,-0.177596
GALAXY,-0.057624
GALAXY,-0.285088
GALAXY,-0.216709
GALAXY,-0.245496
STAR,-0.367863
STAR,-0.367635
STAR,-0.368531
STAR,-0.368194
STAR,-0.367326
STAR,-0.367432
GALAXY,-0.170219
STAR,-0.368532
GALAXY,-0.087693
GALAXY,-0.20886
GALAXY,-0.1717
STAR,-0.3686
STAR,-0.367952
STAR,-0.368157
GALAXY,-0.092837
STAR,-0.367696
GALAXY,-0.268237
GALAXY,-0.250588
STAR,-0.36759
QSO,4.474205
GALAXY,-0.280897
GALAXY,-0.162375
GALAXY,-0.280867
GALAXY,-0.115883
GALAXY,-0.034102
GALAXY,-0.312984
GALAXY,-0.093337
STAR,-0.367792
GALAXY,-0.160771
STAR,-0.368436
STAR,-0.366481
GALAXY,-0.097065
STAR,-0.365137
GALAXY,-0.222736
QSO,3.481377
GALAXY,-0.325315
GALAXY,-0.118757
GALAXY,-0.157195
STAR,-0.367738
STAR,-0.368301
GALAXY,0.017207
STAR,-0.367195
STAR,-0.367882
STAR,-0.36725
GALAXY,-0.157774
GALAXY,-0.168295
GALAXY,-0.156026
STAR,-0.369013
GALAXY,-0.068996
STAR,-0.365981
GALAXY,-0.115037
STAR,-0.367315
STAR,-0.368584
GALAXY,-0.233098
QSO,3.249232
GALAXY,-0.247555
QSO,3.135136
GALAXY,-0.185451
STAR,-0.367468
GALAXY,-0.239714
GALAXY,-0.157518
STAR,-0.366808
GALAXY,-0.184882
STAR,-0.368396
GALAXY,-0.223531
GALAXY,-0.236386
GALAXY,-0.101118
STAR,-0.368085
STAR,-0.368235
GALAXY,-0.060143
STAR,-0.367972
GALAXY,-0.160314
STAR,-0.367807
QSO,-0.122839
GALAXY,-0.047824
STAR,-0.368131
GALAXY,-0.247714
STAR,-0.365443
STAR,-0.367649
GALAXY,-0.156157
STAR,-0.367977
GALAXY,-0.278892
GALAXY,-0.054027
STAR,-0.365919
GALAXY,-0.229907
QSO,5.238397
GALAXY,0.046929
STAR,-0.366709
STAR,-0.368233
STAR,-0.36868
STAR,-0.367791
STAR,-0.366333
STAR,-0.368734
GALAXY,-0.180968
STAR,-0.36665
GALAXY,-0.165196
STAR,-0.367214
GALAXY,-0.224858
QSO,3.756701
GALAXY,-0.124255
STAR,-0.367787
GALAXY,-0.168931
GALAXY,-0.015238
STAR,-0.368176
QSO,5.324318
STAR,-0.373266
STAR,-0.368183
STAR,-0.376558
GALAXY,-0.112441
GALAXY,-0.19626
STAR,-0.368264
STAR,-0.367932
STAR,-0.368145
GALAXY,0.00173
GALAXY,-0.243448
STAR,-0.368497
QSO,2.676969
GALAXY,-0.142671
STAR,-0.368981
GALAXY,-0.135286
STAR,-0.368146
GALAXY,-0.237416
GALAXY,-0.118235
GALAXY,-0.24975
STAR,-0.367795
GALAXY,-0.233128
QSO,0.014094
STAR,-0.368772
GALAXY,-0.2383
QSO,-0.177104
STAR,-0.367962
STAR,-0.368024
STAR,-0.366139
QSO,0.74038
STAR,-0.368262
STAR,-0.366817
GALAXY,-0.095411
QSO,4.15699
GALAXY,-0.153903
GALAXY,-0.071674
STAR,-0.367763
STAR,-0.367627
GALAXY,-0.273598
GALAXY,-0.216816
STAR,-0.368338
GALAXY,0.0531
STAR,-0.365764
STAR,-0.366164
GALAXY,-0.1906
STAR,-0.368372
GALAXY,-0.160033
GALAXY,-0.298229
QSO,0.531807
GALAXY,-0.200251
QSO,5.847528
STAR,-0.367432
GALAXY,-0.142538
GALAXY,-0.241301
STAR,-0.370585
STAR,-0.367016
GALAXY,-0.247435
GALAXY,-0.155416
GALAXY,-0.172767
STAR,-0.368054
GALAXY,0.756935
STAR,-0.369976
GALAXY,-0.042551
STAR,-0.366942
STAR,-0.369166
GALAXY,-0.355755
STAR,-0.367892
GALAXY,-0.100163
GALAXY,-0.250398
STAR,-0.36796
STAR,-0.367506
GALAXY,-0.169276
QSO,4.787251
GALAXY,-0.207105
GALAXY,-0.357239
STAR,-0.365999
STAR,-0.36803
GALAXY,-0.06787
STAR,-0.367671
GALAXY,-0.183963
QSO,1.422692
GALAXY,-0.077668
GALAXY,-0.18676
STAR,-0.367844
QSO,5.481065
STAR,-0.368636
GALAXY,-0.248053
GALAXY,-0.2237
GALAXY,-0.162372
STAR,-0.368138
GALAXY,-0.054544
QSO,2.212302
STAR,-0.369347
GALAXY,-0.08425
GALAXY,-0.030503
STAR,-0.366365
GALAXY,-0.168599
STAR,-0.366419
GALAXY,-0.289013
STAR,-0.366062
STAR,-0.367866
STAR,-0.366825
GALAXY,-0.125903
GALAXY,-0.095725
QSO,4.881758
GALAXY,-0.235047
GALAXY,-0.101329
GALAXY,-0.178644
STAR,-0.368828
GALAXY,-0.193217
GALAXY,-0.147656
GALAXY,-0.096451
STAR,-0.367756
STAR,-0.368634
STAR,-0.367934
GALAXY,-0.158564
GALAXY,-0.344985
GALAXY,-0.175008
STAR,-0.368441
GALAXY,-0.035099
STAR,-0.367378
GALAXY,-0.136651
STAR,-0.366953
GALAXY,0.044893
GALAXY,-0.132831
GALAXY,-0.183889
GALAXY,-0.101616
STAR,-0.368291
STAR,-0.367665
GALAXY,-0.214503
GALAXY,-0.166841
STAR,-0.369233
STAR,-0.367996
GALAXY,-0.046892
GALAXY,-0.253451
QSO,4.546009
GALAXY,-0.158204
GALAXY,-0.201088
GALAXY,0.012933
QSO,1.565963
STAR,-0.368289
STAR,-0.367154
GALAXY,-0.237514
GALAXY,-0.148628
STAR,-0.368492
STAR,-0.367433
GALAXY,-0.203504
QSO,3.911645
STAR,-0.368374
GALAXY,-0.266133
STAR,-0.369083
STAR,-0.366676
STAR,-0.369415
STAR,-0.367884
GALAXY,-0.256284
QSO,4.342185
